system_id,sample_chronological_period_id,chronological_period_id,sample_id,taxon_id,BNam,Befu,ChronoDat,ChronoDat Beschreibung,ProbNr,ProjektNr,TaxAut
1941,,1,233,75,Trifolium spec.,US 6803,,,Isw 2013/10,Iswid,L.
1942,,1,234,165,Acacia sp.,US 6810,,,Isw 2013/5,Iswid,
1943,,1,234,191,Aeluropus lithoralis,US 6810,,,Isw 2013/5,Iswid,
1944,,1,234,183,Bolboschoenus,US 6810,,,Isw 2013/5,Iswid,
1945,,1,234,35,Carex spec.,US 6810,,,Isw 2013/5,Iswid,
1946,,1,234,44,Cerealia indet.,US 6810,,,Isw 2013/5,Iswid,
1947,,1,234,204,Echinochloa/Setaria,US 6810,,,Isw 2013/5,Iswid,P. B./P. B.
1948,,1,234,176,Fabaceae (kult.),US 6810,,,Isw 2013/5,Iswid,
1949,,1,234,193,Ficus sp.,US 6810,,,Isw 2013/5,Iswid,
1950,,1,234,10,Eleocharis,US 6810,,,Isw 2013/5,Iswid,
1951,,1,234,159,Hordeum vulgare undiff.,US 6810,,,Isw 2013/5,Iswid,L.
1952,,1,234,36,Indeterminata,US 6810,,,Isw 2013/5,Iswid,
1953,,1,234,60,Linum usitatissimum,US 6810,,,Isw 2013/5,Iswid,L.
1954,,1,234,160,Lolium temulentum,US 6810,,,Isw 2013/5,Iswid,L.
1955,,1,234,211,Panicoideae,US 6810,,,Isw 2013/5,Iswid,R. Br.
1956,,1,234,161,Phalaris minor,US 6810,,,Isw 2013/5,Iswid,
1957,,1,234,142,Pisum sativum,US 6810,,,Isw 2013/5,Iswid,L.
1958,,1,234,14,Polygonum lapathifolium/persicaria,US 6810,,,Isw 2013/5,Iswid,L./L.
1959,,1,234,207,Pulicaria,US 6810,,,Isw 2013/5,Iswid,
1960,,1,234,56,Rumex spec.,US 6810,,,Isw 2013/5,Iswid,L.
1961,,1,234,172,Tamarix,US 6810,,,Isw 2013/5,Iswid,
1962,,1,234,135,Triticum dicoccum,US 6810,,,Isw 2013/5,Iswid,(Schrank) Schübl.
1963,,1,235,166,Angiospermae Monocotyledonae,US 6827,,,Isw 2013/2,Iswid,
1964,,1,235,44,Cerealia indet.,US 6827,,,Isw 2013/2,Iswid,
1965,,1,235,168,Cyperaceae,US 6827,,,Isw 2013/2,Iswid,
1966,,1,235,70,Fabaceae,US 6827,,,Isw 2013/2,Iswid,
1967,,1,235,10,Eleocharis,US 6827,,,Isw 2013/2,Iswid,
1968,,1,235,159,Hordeum vulgare undiff.,US 6827,,,Isw 2013/2,Iswid,L.
1969,,1,235,36,Indeterminata,US 6827,,,Isw 2013/2,Iswid,
1970,,1,235,160,Lolium temulentum,US 6827,,,Isw 2013/2,Iswid,L.
1971,,1,235,211,Panicoideae,US 6827,,,Isw 2013/2,Iswid,R. Br.
1972,,1,235,161,Phalaris minor,US 6827,,,Isw 2013/2,Iswid,
1973,,1,235,169,Phragmites,US 6827,,,Isw 2013/2,Iswid,
1974,,1,235,52,Poaceae,US 6827,,,Isw 2013/2,Iswid,
1975,,1,235,207,Pulicaria,US 6827,,,Isw 2013/2,Iswid,
1976,,1,235,56,Rumex spec.,US 6827,,,Isw 2013/2,Iswid,L.
1977,,1,235,135,Triticum dicoccum,US 6827,,,Isw 2013/2,Iswid,(Schrank) Schübl.
1978,,1,235,175,Vicia klein-früchtig,US 6827,,,Isw 2013/2,Iswid,
1979,,1,236,166,Angiospermae Monocotyledonae,US 6854,,,Isw 2013/4,Iswid,
1980,,1,236,44,Cerealia indet.,US 6854,,,Isw 2013/4,Iswid,
1981,,1,236,176,Fabaceae (kult.),US 6854,,,Isw 2013/4,Iswid,
1982,,1,236,10,Eleocharis,US 6854,,,Isw 2013/4,Iswid,
1983,,1,236,159,Hordeum vulgare undiff.,US 6854,,,Isw 2013/4,Iswid,L.
1984,,1,236,177,Lathyrus hirsutus/Vicia (klien),US 6854,,,Isw 2013/4,Iswid,
1985,,1,236,160,Lolium temulentum,US 6854,,,Isw 2013/4,Iswid,L.
1986,,1,236,169,Phragmites,US 6854,,,Isw 2013/4,Iswid,
1987,,1,236,52,Poaceae,US 6854,,,Isw 2013/4,Iswid,
1988,,1,236,56,Rumex spec.,US 6854,,,Isw 2013/4,Iswid,L.
1989,,1,236,135,Triticum dicoccum,US 6854,,,Isw 2013/4,Iswid,(Schrank) Schübl.
1990,,1,237,44,Cerealia indet.,US 6863,,,Isw 2013/12,Iswid,
1991,,1,237,168,Cyperaceae,US 6863,,,Isw 2013/12,Iswid,
1992,,1,237,70,Fabaceae,US 6863,,,Isw 2013/12,Iswid,
1993,,1,237,212,Linum spec.,US 6863,,,Isw 2013/12,Iswid,L.
1994,,1,237,162,Lolium spec.,US 6863,,,Isw 2013/12,Iswid,
1995,,1,237,163,Phalaris,US 6863,,,Isw 2013/12,Iswid,
1996,,1,237,52,Poaceae,US 6863,,,Isw 2013/12,Iswid,
1997,,1,237,180,Polygonum spec.,US 6863,,,Isw 2013/12,Iswid,L.
1998,,1,237,170,Rumex crispus/dentatus,US 6863,,,Isw 2013/12,Iswid,
1999,,1,237,172,Tamarix,US 6863,,,Isw 2013/12,Iswid,
2000,,1,237,131,Triticum monococcum/dicoccum,US 6863,,,Isw 2013/12,Iswid,L./Schrank
2001,,1,237,128,Vicia spec.,US 6863,,,Isw 2013/12,Iswid,L.
2002,,1,238,165,Acacia sp.,US 6875,,,Isw 2013/14,Iswid,
2003,,1,238,166,Angiospermae Monocotyledonae,US 6875,,,Isw 2013/14,Iswid,
2004,,1,238,44,Cerealia indet.,US 6875,,,Isw 2013/14,Iswid,
2005,,1,238,167,Cyperus,US 6875,,,Isw 2013/14,Iswid,
2006,,1,238,168,Cyperaceae,US 6875,,,Isw 2013/14,Iswid,
2007,,1,238,10,Eleocharis,US 6875,,,Isw 2013/14,Iswid,
2008,,1,238,159,Hordeum vulgare undiff.,US 6875,,,Isw 2013/14,Iswid,L.
2009,,1,238,36,Indeterminata,US 6875,,,Isw 2013/14,Iswid,
2010,,1,238,182,Isolepis,US 6875,,,Isw 2013/14,Iswid,
2011,,1,238,213,Juncus spec.,US 6875,,,Isw 2013/14,Iswid,L.
2012,,1,238,160,Lolium temulentum,US 6875,,,Isw 2013/14,Iswid,L.
2013,,1,238,161,Phalaris minor,US 6875,,,Isw 2013/14,Iswid,
2014,,1,238,52,Poaceae,US 6875,,,Isw 2013/14,Iswid,
2015,,1,238,14,Polygonum lapathifolium/persicaria,US 6875,,,Isw 2013/14,Iswid,L./L.
2016,,1,238,56,Rumex spec.,US 6875,,,Isw 2013/14,Iswid,L.
2017,,1,238,172,Tamarix,US 6875,,,Isw 2013/14,Iswid,
2018,,1,238,135,Triticum dicoccum,US 6875,,,Isw 2013/14,Iswid,(Schrank) Schübl.
2019,,1,239,166,Angiospermae Monocotyledonae,US 9036,,,Isw 2013/3,Iswid,
2020,,1,239,186,Anthemis pseudocotula,US 9036,,,Isw 2013/3,Iswid,Boiss.
2021,,1,239,88,Asteraceae,US 9036,,,Isw 2013/3,Iswid,
2022,,1,239,44,Cerealia indet.,US 9036,,,Isw 2013/3,Iswid,
2023,,1,239,209,Chenopodiaceae,US 9036,,,Isw 2013/3,Iswid,
2024,,1,239,168,Cyperaceae,US 9036,,,Isw 2013/3,Iswid,
2025,,1,239,10,Eleocharis,US 9036,,,Isw 2013/3,Iswid,
2026,,1,239,159,Hordeum vulgare undiff.,US 9036,,,Isw 2013/3,Iswid,L.
2027,,1,239,182,Isolepis,US 9036,,,Isw 2013/3,Iswid,
2028,,1,239,160,Lolium temulentum,US 9036,,,Isw 2013/3,Iswid,L.
2029,,1,239,161,Phalaris minor,US 9036,,,Isw 2013/3,Iswid,
2030,,1,239,169,Phragmites,US 9036,,,Isw 2013/3,Iswid,
2031,,1,239,52,Poaceae,US 9036,,,Isw 2013/3,Iswid,
2032,,1,239,14,Polygonum lapathifolium/persicaria,US 9036,,,Isw 2013/3,Iswid,L./L.
2033,,1,239,214,Portulaca,US 9036,,,Isw 2013/3,Iswid,
2034,,1,239,207,Pulicaria,US 9036,,,Isw 2013/3,Iswid,
2035,,1,239,56,Rumex spec.,US 9036,,,Isw 2013/3,Iswid,L.
2036,,1,239,135,Triticum dicoccum,US 9036,,,Isw 2013/3,Iswid,(Schrank) Schübl.
2037,,1,239,75,Trifolium spec.,US 9036,,,Isw 2013/3,Iswid,L.
2038,,1,240,215,Anthemis cotula,US 9200,,,Isw 2013/1,Iswid,L.
2039,,1,240,166,Angiospermae Monocotyledonae,US 9200,,,Isw 2013/1,Iswid,
2040,,1,240,186,Anthemis pseudocotula,US 9200,,,Isw 2013/1,Iswid,Boiss.
2041,,1,240,198,Brassicaceae,US 9200,,,Isw 2013/1,Iswid,
2042,,1,240,44,Cerealia indet.,US 9200,,,Isw 2013/1,Iswid,
2043,,1,240,178,Cyperus rotundus,US 9200,,,Isw 2013/1,Iswid,L.
2044,,1,240,204,Echinochloa/Setaria,US 9200,,,Isw 2013/1,Iswid,P. B./P. B.
2045,,1,240,10,Eleocharis,US 9200,,,Isw 2013/1,Iswid,
2046,,1,240,159,Hordeum vulgare undiff.,US 9200,,,Isw 2013/1,Iswid,L.
2047,,1,240,174,Hordeum vulgare Spelzgerste,US 9200,,,Isw 2013/1,Iswid,
2048,,1,240,36,Indeterminata,US 9200,,,Isw 2013/1,Iswid,
2049,,1,240,182,Isolepis,US 9200,,,Isw 2013/1,Iswid,
2050,,1,240,60,Linum usitatissimum,US 9200,,,Isw 2013/1,Iswid,L.
2051,,1,240,160,Lolium temulentum,US 9200,,,Isw 2013/1,Iswid,L.
2052,,1,240,195,Oryzopsis milliaceum,US 9200,,,Isw 2013/1,Iswid,
2053,,1,240,161,Phalaris minor,US 9200,,,Isw 2013/1,Iswid,
2054,,1,240,52,Poaceae,US 9200,,,Isw 2013/1,Iswid,
2055,,1,240,56,Rumex spec.,US 9200,,,Isw 2013/1,Iswid,L.
2056,,1,240,135,Triticum dicoccum,US 9200,,,Isw 2013/1,Iswid,(Schrank) Schübl.
2057,,1,240,75,Trifolium spec.,US 9200,,,Isw 2013/1,Iswid,L.
2058,,1,240,175,Vicia klein-früchtig,US 9200,,,Isw 2013/1,Iswid,
2059,,1,241,165,Acacia sp.,US 9321,,,Isw 2013/6,Iswid,
2060,,1,241,88,Asteraceae,US 9321,,,Isw 2013/6,Iswid,
2061,,1,241,183,Bolboschoenus,US 9321,,,Isw 2013/6,Iswid,
2062,,1,241,44,Cerealia indet.,US 9321,,,Isw 2013/6,Iswid,
2063,,1,241,167,Cyperus,US 9321,,,Isw 2013/6,Iswid,
2064,,1,241,168,Cyperaceae,US 9321,,,Isw 2013/6,Iswid,
2065,,1,241,188,Glinus lotoides,US 9321,,,Isw 2013/6,Iswid,
2066,,1,241,10,Eleocharis,US 9321,,,Isw 2013/6,Iswid,
2067,,1,241,159,Hordeum vulgare undiff.,US 9321,,,Isw 2013/6,Iswid,L.
2068,,1,241,182,Isolepis,US 9321,,,Isw 2013/6,Iswid,
2069,,1,241,81,Lathyrus/Pisum/Vicia,US 9321,,,Isw 2013/6,Iswid,L./L./L.
2070,,1,241,160,Lolium temulentum,US 9321,,,Isw 2013/6,Iswid,L.
2071,,1,241,161,Phalaris minor,US 9321,,,Isw 2013/6,Iswid,
2072,,1,241,169,Phragmites,US 9321,,,Isw 2013/6,Iswid,
2073,,1,241,52,Poaceae,US 9321,,,Isw 2013/6,Iswid,
2074,,1,241,207,Pulicaria,US 9321,,,Isw 2013/6,Iswid,
2075,,1,241,56,Rumex spec.,US 9321,,,Isw 2013/6,Iswid,L.
2076,,1,241,172,Tamarix,US 9321,,,Isw 2013/6,Iswid,
2077,,1,241,135,Triticum dicoccum,US 9321,,,Isw 2013/6,Iswid,(Schrank) Schübl.
2078,,1,241,75,Trifolium spec.,US 9321,,,Isw 2013/6,Iswid,L.
2079,,1,241,175,Vicia klein-früchtig,US 9321,,,Isw 2013/6,Iswid,
2080,,1,242,166,Angiospermae Monocotyledonae,US 9404_foyer 2093,,,Isw 2013/17,Iswid,
2081,,1,242,44,Cerealia indet.,US 9404_foyer 2093,,,Isw 2013/17,Iswid,
2082,,1,242,10,Eleocharis,US 9404_foyer 2093,,,Isw 2013/17,Iswid,
2083,,1,242,36,Indeterminata,US 9404_foyer 2093,,,Isw 2013/17,Iswid,
2084,,1,242,177,Lathyrus hirsutus/Vicia (klien),US 9404_foyer 2093,,,Isw 2013/17,Iswid,
2085,,1,242,160,Lolium temulentum,US 9404_foyer 2093,,,Isw 2013/17,Iswid,L.
2086,,1,242,161,Phalaris minor,US 9404_foyer 2093,,,Isw 2013/17,Iswid,
2087,,1,242,52,Poaceae,US 9404_foyer 2093,,,Isw 2013/17,Iswid,
2088,,1,242,14,Polygonum lapathifolium/persicaria,US 9404_foyer 2093,,,Isw 2013/17,Iswid,L./L.
2089,,1,242,135,Triticum dicoccum,US 9404_foyer 2093,,,Isw 2013/17,Iswid,(Schrank) Schübl.
2090,,1,243,216,Ammi visnaga,US 9519,,,Isw 2013/11,Iswid,Lam.
2091,,1,243,192,Anethum graveolens,US 9519,,,Isw 2013/11,Iswid,L.
2092,,1,243,186,Anthemis pseudocotula,US 9519,,,Isw 2013/11,Iswid,Boiss.
2093,,1,243,88,Asteraceae,US 9519,,,Isw 2013/11,Iswid,
2094,,1,243,217,Berula erecta,US 9519,,,Isw 2013/11,Iswid,(Huds.) Coville
2095,,1,243,83,Bromus spec.,US 9519,,,Isw 2013/11,Iswid,L.
2096,,1,243,44,Cerealia indet.,US 9519,,,Isw 2013/11,Iswid,
2097,,1,243,168,Cyperaceae,US 9519,,,Isw 2013/11,Iswid,
2098,,1,243,176,Fabaceae (kult.),US 9519,,,Isw 2013/11,Iswid,
2099,,1,243,10,Eleocharis,US 9519,,,Isw 2013/11,Iswid,
2100,,1,243,159,Hordeum vulgare undiff.,US 9519,,,Isw 2013/11,Iswid,L.
2101,,1,243,36,Indeterminata,US 9519,,,Isw 2013/11,Iswid,
2102,,1,243,182,Isolepis,US 9519,,,Isw 2013/11,Iswid,
2103,,1,243,184,Lathyrus hirsutus,US 9519,,,Isw 2013/11,Iswid,L.
2104,,1,243,177,Lathyrus hirsutus/Vicia (klien),US 9519,,,Isw 2013/11,Iswid,
2105,,1,243,160,Lolium temulentum,US 9519,,,Isw 2013/11,Iswid,L.
2106,,1,243,161,Phalaris minor,US 9519,,,Isw 2013/11,Iswid,
2107,,1,243,169,Phragmites,US 9519,,,Isw 2013/11,Iswid,
2108,,1,243,142,Pisum sativum,US 9519,,,Isw 2013/11,Iswid,L.
2109,,1,243,52,Poaceae,US 9519,,,Isw 2013/11,Iswid,
2110,,1,243,14,Polygonum lapathifolium/persicaria,US 9519,,,Isw 2013/11,Iswid,L./L.
2111,,1,243,56,Rumex spec.,US 9519,,,Isw 2013/11,Iswid,L.
2112,,1,243,135,Triticum dicoccum,US 9519,,,Isw 2013/11,Iswid,(Schrank) Schübl.
2113,,1,243,75,Trifolium spec.,US 9519,,,Isw 2013/11,Iswid,L.
2114,,1,243,175,Vicia klein-früchtig,US 9519,,,Isw 2013/11,Iswid,
2115,,1,244,218,Capparis,US 9859/9860,,,Isw 2013/16,Iswid,
2116,,1,244,44,Cerealia indet.,US 9859/9860,,,Isw 2013/16,Iswid,
2117,,1,244,168,Cyperaceae,US 9859/9860,,,Isw 2013/16,Iswid,
2118,,1,244,204,Echinochloa/Setaria,US 9859/9860,,,Isw 2013/16,Iswid,P. B./P. B.
2119,,1,244,176,Fabaceae (kult.),US 9859/9860,,,Isw 2013/16,Iswid,
2120,,1,244,193,Ficus sp.,US 9859/9860,,,Isw 2013/16,Iswid,
2121,,1,244,185,Ficus sycomorus,US 9859/9860,,,Isw 2013/16,Iswid,
2122,,1,244,219,Gymnospermae,US 9859/9860,,,Isw 2013/16,Iswid,
2123,,1,244,10,Eleocharis,US 9859/9860,,,Isw 2013/16,Iswid,
2124,,1,244,159,Hordeum vulgare undiff.,US 9859/9860,,,Isw 2013/16,Iswid,L.
2125,,1,244,174,Hordeum vulgare Spelzgerste,US 9859/9860,,,Isw 2013/16,Iswid,
2126,,1,244,36,Indeterminata,US 9859/9860,,,Isw 2013/16,Iswid,
2127,,1,244,182,Isolepis,US 9859/9860,,,Isw 2013/16,Iswid,
2128,,1,244,177,Lathyrus hirsutus/Vicia (klien),US 9859/9860,,,Isw 2013/16,Iswid,
2129,,1,244,160,Lolium temulentum,US 9859/9860,,,Isw 2013/16,Iswid,L.
2130,,1,244,195,Oryzopsis milliaceum,US 9859/9860,,,Isw 2013/16,Iswid,
2131,,1,244,161,Phalaris minor,US 9859/9860,,,Isw 2013/16,Iswid,
2132,,1,244,52,Poaceae,US 9859/9860,,,Isw 2013/16,Iswid,
2133,,1,244,14,Polygonum lapathifolium/persicaria,US 9859/9860,,,Isw 2013/16,Iswid,L./L.
2134,,1,244,207,Pulicaria,US 9859/9860,,,Isw 2013/16,Iswid,
2135,,1,244,170,Rumex crispus/dentatus,US 9859/9860,,,Isw 2013/16,Iswid,
2136,,1,244,158,Setaria spec.,US 9859/9860,,,Isw 2013/16,Iswid,P.B.
2137,,1,244,172,Tamarix,US 9859/9860,,,Isw 2013/16,Iswid,
2138,,1,244,135,Triticum dicoccum,US 9859/9860,,,Isw 2013/16,Iswid,(Schrank) Schübl.
2139,,1,244,75,Trifolium spec.,US 9859/9860,,,Isw 2013/16,Iswid,L.
2140,,1,244,181,Vicia hirsuta/tetrasperma,US 9859/9860,,,Isw 2013/16,Iswid,(L.)S.F.Gray/(L.)Schreb
2141,,1,244,132,Vitis vinifera,US 9859/9860,,,Isw 2013/16,Iswid,L.
2142,,1,245,44,Cerealia indet.,US 9870_foyer2163,,,1,Iswid,
2143,,1,245,168,Cyperaceae,US 9870_foyer2163,,,1,Iswid,
2144,,1,245,178,Cyperus rotundus,US 9870_foyer2163,,,1,Iswid,L.
2145,,1,245,36,Indeterminata,US 9870_foyer2163,,,1,Iswid,
2146,,1,245,160,Lolium temulentum,US 9870_foyer2163,,,1,Iswid,L.
2147,,1,245,161,Phalaris minor,US 9870_foyer2163,,,1,Iswid,
2148,,1,245,142,Pisum sativum,US 9870_foyer2163,,,1,Iswid,L.
2149,,1,245,52,Poaceae,US 9870_foyer2163,,,1,Iswid,
2150,,1,245,56,Rumex spec.,US 9870_foyer2163,,,1,Iswid,L.
2151,,1,245,135,Triticum dicoccum,US 9870_foyer2163,,,1,Iswid,(Schrank) Schübl.
2152,,1,245,132,Vitis vinifera,US 9870_foyer2163,,,1,Iswid,L.
2153,,1,246,3,Apiaceae,US 9880_foyer 2166,,,Isw 2013/19,Iswid,
2154,,1,246,183,Bolboschoenus,US 9880_foyer 2166,,,Isw 2013/19,Iswid,
2155,,1,246,218,Capparis,US 9880_foyer 2166,,,Isw 2013/19,Iswid,
2156,,1,246,44,Cerealia indet.,US 9880_foyer 2166,,,Isw 2013/19,Iswid,
2157,,1,246,193,Ficus sp.,US 9880_foyer 2166,,,Isw 2013/19,Iswid,
2158,,1,246,219,Gymnospermae,US 9880_foyer 2166,,,Isw 2013/19,Iswid,
2159,,1,246,10,Eleocharis,US 9880_foyer 2166,,,Isw 2013/19,Iswid,
2160,,1,246,159,Hordeum vulgare undiff.,US 9880_foyer 2166,,,Isw 2013/19,Iswid,L.
2161,,1,246,36,Indeterminata,US 9880_foyer 2166,,,Isw 2013/19,Iswid,
2162,,1,246,182,Isolepis,US 9880_foyer 2166,,,Isw 2013/19,Iswid,
2163,,1,246,160,Lolium temulentum,US 9880_foyer 2166,,,Isw 2013/19,Iswid,L.
2164,,1,246,161,Phalaris minor,US 9880_foyer 2166,,,Isw 2013/19,Iswid,
2165,,1,246,207,Pulicaria,US 9880_foyer 2166,,,Isw 2013/19,Iswid,
2166,,1,246,56,Rumex spec.,US 9880_foyer 2166,,,Isw 2013/19,Iswid,L.
2167,,1,246,172,Tamarix,US 9880_foyer 2166,,,Isw 2013/19,Iswid,
2168,,1,246,135,Triticum dicoccum,US 9880_foyer 2166,,,Isw 2013/19,Iswid,(Schrank) Schübl.
2169,,1,246,75,Trifolium spec.,US 9880_foyer 2166,,,Isw 2013/19,Iswid,L.
2170,,1,246,220,Vitis spec.,US 9880_foyer 2166,,,Isw 2013/19,Iswid,L.
