system_id,sample_archaeological_period_id,archaeological_period_id,sample_id,taxon_id,ArchDat,ArchDat_Beschreibung,BNam,Befu,ProbNr,ProjektNr,TaxAut
1176,,8,154,35,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Carex spec.,44,89 depth 0.30-0.40,DanaBunar2,
1177,,8,154,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,44,89 depth 0.30-0.40,DanaBunar2,
1178,,8,154,6,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Chenopodium album,44,89 depth 0.30-0.40,DanaBunar2,L.
1179,,8,154,92,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Eleocharis palustris agg.,44,89 depth 0.30-0.40,DanaBunar2,(L.)R. et Sch.
1180,,8,154,46,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Hordeum distichon/vulgare,44,89 depth 0.30-0.40,DanaBunar2,L./L.
1181,,8,154,36,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Indeterminata,44,89 depth 0.30-0.40,DanaBunar2,
1182,,8,154,153,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Medicago,44,89 depth 0.30-0.40,DanaBunar2,
1183,,8,154,140,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Panicum miliaceum,44,89 depth 0.30-0.40,DanaBunar2,L.
1184,,8,154,134,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Portulaca oleracea s.l.,44,89 depth 0.30-0.40,DanaBunar2,L.
1185,,8,154,138,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Triticum monococcum,44,89 depth 0.30-0.40,DanaBunar2,L.
1186,,8,154,131,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Triticum monococcum/dicoccum,44,89 depth 0.30-0.40,DanaBunar2,L./Schrank
1187,,8,155,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,44,90 depth 0.16-0.26,DanaBunar2,
1188,,8,155,6,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Chenopodium album,44,90 depth 0.16-0.26,DanaBunar2,L.
1189,,8,155,46,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Hordeum distichon/vulgare,44,90 depth 0.16-0.26,DanaBunar2,L./L.
1190,,8,155,36,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Indeterminata,44,90 depth 0.16-0.26,DanaBunar2,
1191,,8,155,154,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Lallemantia iberica,44,90 depth 0.16-0.26,DanaBunar2,
1192,,8,155,140,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Panicum miliaceum,44,90 depth 0.16-0.26,DanaBunar2,L.
1193,,8,155,52,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Poaceae,44,90 depth 0.16-0.26,DanaBunar2,
1194,,8,155,134,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Portulaca oleracea s.l.,44,90 depth 0.16-0.26,DanaBunar2,L.
1195,,8,155,138,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Triticum monococcum,44,90 depth 0.16-0.26,DanaBunar2,L.
1196,,8,155,131,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Triticum monococcum/dicoccum,44,90 depth 0.16-0.26,DanaBunar2,L./Schrank
1197,,8,156,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,44,91 depth 0.10-0.20,DanaBunar2,
1198,,8,156,70,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Fabaceae,44,91 depth 0.10-0.20,DanaBunar2,
1199,,8,156,46,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Hordeum distichon/vulgare,44,91 depth 0.10-0.20,DanaBunar2,L./L.
1200,,8,156,36,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Indeterminata,44,91 depth 0.10-0.20,DanaBunar2,
1201,,8,156,150,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Lathyrus cicera/sativus,44,91 depth 0.10-0.20,DanaBunar2,L./L.
1202,,8,156,140,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Panicum miliaceum,44,91 depth 0.10-0.20,DanaBunar2,L.
1203,,8,156,41,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Prunus spec.,44,91 depth 0.10-0.20,DanaBunar2,L.
1204,,8,156,62,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Triticum spec.,44,91 depth 0.10-0.20,DanaBunar2,L.
1205,,8,157,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,44,92 depth 0.00-0.10,DanaBunar2,
1206,,8,157,6,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Chenopodium album,44,92 depth 0.00-0.10,DanaBunar2,L.
1207,,8,157,55,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Galium spec.,44,92 depth 0.00-0.10,DanaBunar2,L.
1208,,8,157,45,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Galium spurium,44,92 depth 0.00-0.10,DanaBunar2,L.
1209,,8,157,46,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Hordeum distichon/vulgare,44,92 depth 0.00-0.10,DanaBunar2,L./L.
1210,,8,157,151,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Lamiaceae,44,92 depth 0.00-0.10,DanaBunar2,
1211,,8,157,139,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Lens culinaris,44,92 depth 0.00-0.10,DanaBunar2,Medik.
1212,,8,157,147,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Malva spec.,44,92 depth 0.00-0.10,DanaBunar2,L.
1213,,8,157,155,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Salvia spec.,44,92 depth 0.00-0.10,DanaBunar2,L.
1214,,8,157,156,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Schoenoplectus spec.,44,92 depth 0.00-0.10,DanaBunar2,(Rchb.) Palla
1215,,8,158,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,44,93 depth 0.30-0.40,DanaBunar2,
1216,,8,158,6,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Chenopodium album,44,93 depth 0.30-0.40,DanaBunar2,L.
1217,,8,158,55,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Galium spec.,44,93 depth 0.30-0.40,DanaBunar2,L.
1218,,8,158,46,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Hordeum distichon/vulgare,44,93 depth 0.30-0.40,DanaBunar2,L./L.
1219,,8,158,36,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Indeterminata,44,93 depth 0.30-0.40,DanaBunar2,
1220,,8,158,150,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Lathyrus cicera/sativus,44,93 depth 0.30-0.40,DanaBunar2,L./L.
1221,,8,158,140,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Panicum miliaceum,44,93 depth 0.30-0.40,DanaBunar2,L.
1222,,8,158,134,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Portulaca oleracea s.l.,44,93 depth 0.30-0.40,DanaBunar2,L.
1223,,8,158,157,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Setaria pumila,44,93 depth 0.30-0.40,DanaBunar2,(Poir.) Roem. & Schult.
1224,,8,158,138,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Triticum monococcum,44,93 depth 0.30-0.40,DanaBunar2,L.
1225,,8,159,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,46,30 depth 0.60-0.70,DanaBunar2,
1226,,8,159,6,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Chenopodium album,46,30 depth 0.60-0.70,DanaBunar2,L.
1227,,8,159,70,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Fabaceae,46,30 depth 0.60-0.70,DanaBunar2,
1228,,8,159,151,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Lamiaceae,46,30 depth 0.60-0.70,DanaBunar2,
1229,,8,159,140,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Panicum miliaceum,46,30 depth 0.60-0.70,DanaBunar2,L.
1230,,8,160,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,46,31 depth 0.50-0.60,DanaBunar2,
1231,,8,160,46,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Hordeum distichon/vulgare,46,31 depth 0.50-0.60,DanaBunar2,L./L.
1232,,8,160,36,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Indeterminata,46,31 depth 0.50-0.60,DanaBunar2,
1233,,8,160,140,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Panicum miliaceum,46,31 depth 0.50-0.60,DanaBunar2,L.
1234,,8,160,13,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Polygonum convolvulus,46,31 depth 0.50-0.60,DanaBunar2,(L.) A. Löve
1235,,8,160,134,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Portulaca oleracea s.l.,46,31 depth 0.50-0.60,DanaBunar2,L.
1236,,8,160,158,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Setaria spec.,46,31 depth 0.50-0.60,DanaBunar2,P.B.
1237,,8,160,136,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Setaria verticillata/viridis,46,31 depth 0.50-0.60,DanaBunar2,(L.) P. Beauv./(L.) P. Beauv.
1238,,8,160,138,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Triticum monococcum,46,31 depth 0.50-0.60,DanaBunar2,L.
1239,,8,160,131,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Triticum monococcum/dicoccum,46,31 depth 0.50-0.60,DanaBunar2,L./Schrank
1240,,8,161,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,46,32 depth 0.60-0.70,DanaBunar2,
1241,,8,161,6,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Chenopodium album,46,32 depth 0.60-0.70,DanaBunar2,L.
1242,,8,161,46,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Hordeum distichon/vulgare,46,32 depth 0.60-0.70,DanaBunar2,L./L.
1243,,8,161,150,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Lathyrus cicera/sativus,46,32 depth 0.60-0.70,DanaBunar2,L./L.
1244,,8,161,56,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Rumex spec.,46,32 depth 0.60-0.70,DanaBunar2,L.
1245,,8,161,131,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Triticum monococcum/dicoccum,46,32 depth 0.60-0.70,DanaBunar2,L./Schrank
1246,,8,162,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,46,33 depth 0.30-0.40,DanaBunar2,
1247,,8,162,46,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Hordeum distichon/vulgare,46,33 depth 0.30-0.40,DanaBunar2,L./L.
1248,,8,162,52,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Poaceae,46,33 depth 0.30-0.40,DanaBunar2,
1249,,8,163,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,46,34 depth 0.40-0.50,DanaBunar2,
1250,,8,163,46,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Hordeum distichon/vulgare,46,34 depth 0.40-0.50,DanaBunar2,L./L.
1251,,8,163,36,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Indeterminata,46,34 depth 0.40-0.50,DanaBunar2,
1252,,8,164,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,46,35 depth 0.30-0.40,DanaBunar2,
1253,,8,164,6,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Chenopodium album,46,35 depth 0.30-0.40,DanaBunar2,L.
1254,,8,164,55,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Galium spec.,46,35 depth 0.30-0.40,DanaBunar2,L.
1255,,8,164,46,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Hordeum distichon/vulgare,46,35 depth 0.30-0.40,DanaBunar2,L./L.
1256,,8,164,151,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Lamiaceae,46,35 depth 0.30-0.40,DanaBunar2,
1257,,8,164,140,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Panicum miliaceum,46,35 depth 0.30-0.40,DanaBunar2,L.
1258,,8,164,62,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Triticum spec.,46,35 depth 0.30-0.40,DanaBunar2,L.
1259,,9,165,6,Lan,Late Antiquity (3th to 7th century AD),Chenopodium album,47,49 depth 0.10-0.20,DanaBunar2,L.
1260,,9,166,44,Lan,Late Antiquity (3th to 7th century AD),Cerealia indet.,47,50 depth 0.10-0.20,DanaBunar2,
1261,,9,166,150,Lan,Late Antiquity (3th to 7th century AD),Lathyrus cicera/sativus,47,50 depth 0.10-0.20,DanaBunar2,L./L.
1262,,9,167,44,Lan,Late Antiquity (3th to 7th century AD),Cerealia indet.,55,54 depth 1.00-1.10,DanaBunar2,
1263,,9,167,55,Lan,Late Antiquity (3th to 7th century AD),Galium spec.,55,54 depth 1.00-1.10,DanaBunar2,L.
1264,,9,167,36,Lan,Late Antiquity (3th to 7th century AD),Indeterminata,55,54 depth 1.00-1.10,DanaBunar2,
1265,,9,167,75,Lan,Late Antiquity (3th to 7th century AD),Trifolium spec.,55,54 depth 1.00-1.10,DanaBunar2,L.
1266,,9,168,44,Lan,Late Antiquity (3th to 7th century AD),Cerealia indet.,55,55 depth 1.00-1.10,DanaBunar2,
1267,,9,168,36,Lan,Late Antiquity (3th to 7th century AD),Indeterminata,55,55 depth 1.00-1.10,DanaBunar2,
1268,,9,168,150,Lan,Late Antiquity (3th to 7th century AD),Lathyrus cicera/sativus,55,55 depth 1.00-1.10,DanaBunar2,L./L.
1269,,9,168,131,Lan,Late Antiquity (3th to 7th century AD),Triticum monococcum/dicoccum,55,55 depth 1.00-1.10,DanaBunar2,L./Schrank
1270,,10,169,44,LBA BG,Late Bronze Age BG,Cerealia indet.,58,23 depth 0.10-0.20,DanaBunar2,
1271,,10,169,140,LBA BG,Late Bronze Age BG,Panicum miliaceum,58,23 depth 0.10-0.20,DanaBunar2,L.
1272,,10,169,13,LBA BG,Late Bronze Age BG,Polygonum convolvulus,58,23 depth 0.10-0.20,DanaBunar2,(L.) A. Löve
1273,,10,169,75,LBA BG,Late Bronze Age BG,Trifolium spec.,58,23 depth 0.10-0.20,DanaBunar2,L.
1274,,10,169,138,LBA BG,Late Bronze Age BG,Triticum monococcum,58,23 depth 0.10-0.20,DanaBunar2,L.
1275,,10,169,131,LBA BG,Late Bronze Age BG,Triticum monococcum/dicoccum,58,23 depth 0.10-0.20,DanaBunar2,L./Schrank
1276,,10,170,44,LBA BG,Late Bronze Age BG,Cerealia indet.,58,24 depth 0.30-0.40,DanaBunar2,
1277,,10,170,6,LBA BG,Late Bronze Age BG,Chenopodium album,58,24 depth 0.30-0.40,DanaBunar2,L.
1278,,10,170,55,LBA BG,Late Bronze Age BG,Galium spec.,58,24 depth 0.30-0.40,DanaBunar2,L.
1279,,10,170,75,LBA BG,Late Bronze Age BG,Trifolium spec.,58,24 depth 0.30-0.40,DanaBunar2,L.
1280,,10,171,44,LBA BG,Late Bronze Age BG,Cerealia indet.,58,25 depth 0.00-0.10,DanaBunar2,
1281,,10,171,6,LBA BG,Late Bronze Age BG,Chenopodium album,58,25 depth 0.00-0.10,DanaBunar2,L.
1282,,10,171,46,LBA BG,Late Bronze Age BG,Hordeum distichon/vulgare,58,25 depth 0.00-0.10,DanaBunar2,L./L.
1283,,10,171,140,LBA BG,Late Bronze Age BG,Panicum miliaceum,58,25 depth 0.00-0.10,DanaBunar2,L.
1284,,10,171,75,LBA BG,Late Bronze Age BG,Trifolium spec.,58,25 depth 0.00-0.10,DanaBunar2,L.
1285,,10,171,138,LBA BG,Late Bronze Age BG,Triticum monococcum,58,25 depth 0.00-0.10,DanaBunar2,L.
1286,,10,171,131,LBA BG,Late Bronze Age BG,Triticum monococcum/dicoccum,58,25 depth 0.00-0.10,DanaBunar2,L./Schrank
1287,,10,172,44,LBA BG,Late Bronze Age BG,Cerealia indet.,58,26 depth 0.10-0.20,DanaBunar2,
1288,,10,172,70,LBA BG,Late Bronze Age BG,Fabaceae,58,26 depth 0.10-0.20,DanaBunar2,
1289,,10,172,140,LBA BG,Late Bronze Age BG,Panicum miliaceum,58,26 depth 0.10-0.20,DanaBunar2,L.
1290,,10,172,75,LBA BG,Late Bronze Age BG,Trifolium spec.,58,26 depth 0.10-0.20,DanaBunar2,L.
1291,,10,172,138,LBA BG,Late Bronze Age BG,Triticum monococcum,58,26 depth 0.10-0.20,DanaBunar2,L.
1292,,10,172,131,LBA BG,Late Bronze Age BG,Triticum monococcum/dicoccum,58,26 depth 0.10-0.20,DanaBunar2,L./Schrank
1293,,10,173,44,LBA BG,Late Bronze Age BG,Cerealia indet.,58,27 depth 0.30-0.40,DanaBunar2,
1294,,10,173,140,LBA BG,Late Bronze Age BG,Panicum miliaceum,58,27 depth 0.30-0.40,DanaBunar2,L.
1295,,10,173,75,LBA BG,Late Bronze Age BG,Trifolium spec.,58,27 depth 0.30-0.40,DanaBunar2,L.
1296,,10,173,138,LBA BG,Late Bronze Age BG,Triticum monococcum,58,27 depth 0.30-0.40,DanaBunar2,L.
1297,,10,173,131,LBA BG,Late Bronze Age BG,Triticum monococcum/dicoccum,58,27 depth 0.30-0.40,DanaBunar2,L./Schrank
1298,,10,174,150,LBA BG,Late Bronze Age BG,Lathyrus cicera/sativus,58,28 depth 0.20-0.30,DanaBunar2,L./L.
1299,,10,174,140,LBA BG,Late Bronze Age BG,Panicum miliaceum,58,28 depth 0.20-0.30,DanaBunar2,L.
1300,,10,174,135,LBA BG,Late Bronze Age BG,Triticum dicoccum,58,28 depth 0.20-0.30,DanaBunar2,(Schrank) Schübl.
1301,,10,174,75,LBA BG,Late Bronze Age BG,Trifolium spec.,58,28 depth 0.20-0.30,DanaBunar2,L.
1302,,10,174,138,LBA BG,Late Bronze Age BG,Triticum monococcum,58,28 depth 0.20-0.30,DanaBunar2,L.
1303,,10,174,131,LBA BG,Late Bronze Age BG,Triticum monococcum/dicoccum,58,28 depth 0.20-0.30,DanaBunar2,L./Schrank
1304,,8,175,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,64,11 depth 0.10-0.20,DanaBunar2,
1305,,8,175,6,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Chenopodium album,64,11 depth 0.10-0.20,DanaBunar2,L.
1306,,8,175,36,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Indeterminata,64,11 depth 0.10-0.20,DanaBunar2,
1307,,8,175,139,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Lens culinaris,64,11 depth 0.10-0.20,DanaBunar2,Medik.
1308,,8,176,83,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Bromus spec.,64,12 depth 0.36-0.46,DanaBunar2,L.
1309,,8,176,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,64,12 depth 0.36-0.46,DanaBunar2,
1310,,8,176,6,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Chenopodium album,64,12 depth 0.36-0.46,DanaBunar2,L.
1311,,8,176,131,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Triticum monococcum/dicoccum,64,12 depth 0.36-0.46,DanaBunar2,L./Schrank
1312,,8,177,44,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Cerealia indet.,64,13 depth 0.26-0.36,DanaBunar2,
1313,,8,177,70,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Fabaceae,64,13 depth 0.26-0.36,DanaBunar2,
1314,,8,177,46,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Hordeum distichon/vulgare,64,13 depth 0.26-0.36,DanaBunar2,L./L.
1315,,8,177,56,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Rumex spec.,64,13 depth 0.26-0.36,DanaBunar2,L.
1316,,8,177,75,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Trifolium spec.,64,13 depth 0.26-0.36,DanaBunar2,L.
1317,,8,178,83,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Bromus spec.,64,16 depth 0.48-0.58,DanaBunar2,L.
1318,,8,178,6,LIA BG,Late Iron Age (BG) - 550-350 cal BC,Chenopodium album,64,16 depth 0.48-0.58,DanaBunar2,L.
1319,,11,179,44,Buto2,Butto II,Cerealia indet.,2709_fond,Isw 2013/32,Iswid,
1320,,11,179,159,Buto2,Butto II,Hordeum vulgare undiff.,2709_fond,Isw 2013/32,Iswid,L.
1321,,11,179,36,Buto2,Butto II,Indeterminata,2709_fond,Isw 2013/32,Iswid,
1322,,11,179,150,Buto2,Butto II,Lathyrus cicera/sativus,2709_fond,Isw 2013/32,Iswid,L./L.
1323,,11,179,160,Buto2,Butto II,Lolium temulentum,2709_fond,Isw 2013/32,Iswid,L.
1324,,11,179,161,Buto2,Butto II,Phalaris minor,2709_fond,Isw 2013/32,Iswid,
1325,,11,179,142,Buto2,Butto II,Pisum sativum,2709_fond,Isw 2013/32,Iswid,L.
1326,,11,179,52,Buto2,Butto II,Poaceae,2709_fond,Isw 2013/32,Iswid,
1327,,11,179,50,Buto2,Butto II,Polygonum lapathifolium agg.,2709_fond,Isw 2013/32,Iswid,L.
1328,,11,179,135,Buto2,Butto II,Triticum dicoccum,2709_fond,Isw 2013/32,Iswid,(Schrank) Schübl.
1329,,11,180,159,Buto2,Butto II,Hordeum vulgare undiff.,2905 fond,Isw 2013/26,Iswid,L.
1330,,11,180,36,Buto2,Butto II,Indeterminata,2905 fond,Isw 2013/26,Iswid,
1331,,11,180,162,Buto2,Butto II,Lolium spec.,2905 fond,Isw 2013/26,Iswid,
1332,,11,180,163,Buto2,Butto II,Phalaris,2905 fond,Isw 2013/26,Iswid,
1333,,11,180,52,Buto2,Butto II,Poaceae,2905 fond,Isw 2013/26,Iswid,
1334,,11,180,164,Buto2,Butto II,Polypogon,2905 fond,Isw 2013/26,Iswid,
1335,,11,181,44,Buto2,Butto II,Cerealia indet.,2913 fond,Isw 2013/33,Iswid,
1336,,11,181,10,Buto2,Butto II,Eleocharis,2913 fond,Isw 2013/33,Iswid,
1337,,11,181,36,Buto2,Butto II,Indeterminata,2913 fond,Isw 2013/33,Iswid,
1338,,11,181,162,Buto2,Butto II,Lolium spec.,2913 fond,Isw 2013/33,Iswid,
1339,,11,181,161,Buto2,Butto II,Phalaris minor,2913 fond,Isw 2013/33,Iswid,
1340,,11,181,52,Buto2,Butto II,Poaceae,2913 fond,Isw 2013/33,Iswid,
1341,,11,181,14,Buto2,Butto II,Polygonum lapathifolium/persicaria,2913 fond,Isw 2013/33,Iswid,L./L.
1342,,11,181,135,Buto2,Butto II,Triticum dicoccum,2913 fond,Isw 2013/33,Iswid,(Schrank) Schübl.
1343,,12,182,165,NAGD3,Nagada III,Acacia sp.,foyer 2174,Isw 2013/15,Iswid,
1344,,12,182,166,NAGD3,Nagada III,Angiospermae Monocotyledonae,foyer 2174,Isw 2013/15,Iswid,
1345,,12,182,88,NAGD3,Nagada III,Asteraceae,foyer 2174,Isw 2013/15,Iswid,
1346,,12,182,44,NAGD3,Nagada III,Cerealia indet.,foyer 2174,Isw 2013/15,Iswid,
1347,,12,182,167,NAGD3,Nagada III,Cyperus,foyer 2174,Isw 2013/15,Iswid,
1348,,12,182,168,NAGD3,Nagada III,Cyperaceae,foyer 2174,Isw 2013/15,Iswid,
1349,,12,182,159,NAGD3,Nagada III,Hordeum vulgare undiff.,foyer 2174,Isw 2013/15,Iswid,L.
1350,,12,182,36,NAGD3,Nagada III,Indeterminata,foyer 2174,Isw 2013/15,Iswid,
1351,,12,182,160,NAGD3,Nagada III,Lolium temulentum,foyer 2174,Isw 2013/15,Iswid,L.
1352,,12,182,161,NAGD3,Nagada III,Phalaris minor,foyer 2174,Isw 2013/15,Iswid,
1353,,12,182,169,NAGD3,Nagada III,Phragmites,foyer 2174,Isw 2013/15,Iswid,
1354,,12,182,52,NAGD3,Nagada III,Poaceae,foyer 2174,Isw 2013/15,Iswid,
1355,,12,182,14,NAGD3,Nagada III,Polygonum lapathifolium/persicaria,foyer 2174,Isw 2013/15,Iswid,L./L.
1356,,12,182,170,NAGD3,Nagada III,Rumex crispus/dentatus,foyer 2174,Isw 2013/15,Iswid,
1357,,12,182,56,NAGD3,Nagada III,Rumex spec.,foyer 2174,Isw 2013/15,Iswid,L.
1358,,12,182,158,NAGD3,Nagada III,Setaria spec.,foyer 2174,Isw 2013/15,Iswid,P.B.
1359,,12,182,171,NAGD3,Nagada III,Solanaceae,foyer 2174,Isw 2013/15,Iswid,
1360,,12,182,172,NAGD3,Nagada III,Tamarix,foyer 2174,Isw 2013/15,Iswid,
1361,,12,182,135,NAGD3,Nagada III,Triticum dicoccum,foyer 2174,Isw 2013/15,Iswid,(Schrank) Schübl.
1362,,12,183,166,NAGD3,Nagada III,Angiospermae Monocotyledonae,US 10503,Isw 2013/8,Iswid,
1363,,12,183,44,NAGD3,Nagada III,Cerealia indet.,US 10503,Isw 2013/8,Iswid,
1364,,12,183,173,NAGD3,Nagada III,Cucumis melo,US 10503,Isw 2013/8,Iswid,L.
1365,,12,183,159,NAGD3,Nagada III,Hordeum vulgare undiff.,US 10503,Isw 2013/8,Iswid,L.
1366,,12,183,174,NAGD3,Nagada III,Hordeum vulgare Spelzgerste,US 10503,Isw 2013/8,Iswid,
1367,,12,183,36,NAGD3,Nagada III,Indeterminata,US 10503,Isw 2013/8,Iswid,
1368,,12,183,162,NAGD3,Nagada III,Lolium spec.,US 10503,Isw 2013/8,Iswid,
1369,,12,183,160,NAGD3,Nagada III,Lolium temulentum,US 10503,Isw 2013/8,Iswid,L.
1370,,12,183,161,NAGD3,Nagada III,Phalaris minor,US 10503,Isw 2013/8,Iswid,
1371,,12,183,52,NAGD3,Nagada III,Poaceae,US 10503,Isw 2013/8,Iswid,
1372,,12,183,14,NAGD3,Nagada III,Polygonum lapathifolium/persicaria,US 10503,Isw 2013/8,Iswid,L./L.
1373,,12,183,56,NAGD3,Nagada III,Rumex spec.,US 10503,Isw 2013/8,Iswid,L.
1374,,12,183,135,NAGD3,Nagada III,Triticum dicoccum,US 10503,Isw 2013/8,Iswid,(Schrank) Schübl.
1375,,12,183,75,NAGD3,Nagada III,Trifolium spec.,US 10503,Isw 2013/8,Iswid,L.
1376,,12,183,175,NAGD3,Nagada III,Vicia klein-früchtig,US 10503,Isw 2013/8,Iswid,
1377,,11,184,165,Buto2,Butto II,Acacia sp.,US 10521,Isw 2013/20,Iswid,
1378,,11,184,166,Buto2,Butto II,Angiospermae Monocotyledonae,US 10521,Isw 2013/20,Iswid,
1379,,11,184,44,Buto2,Butto II,Cerealia indet.,US 10521,Isw 2013/20,Iswid,
1380,,11,184,167,Buto2,Butto II,Cyperus,US 10521,Isw 2013/20,Iswid,
1381,,11,184,168,Buto2,Butto II,Cyperaceae,US 10521,Isw 2013/20,Iswid,
1382,,11,184,176,Buto2,Butto II,Fabaceae (kult.),US 10521,Isw 2013/20,Iswid,
1383,,11,184,10,Buto2,Butto II,Eleocharis,US 10521,Isw 2013/20,Iswid,
1384,,11,184,159,Buto2,Butto II,Hordeum vulgare undiff.,US 10521,Isw 2013/20,Iswid,L.
1385,,11,184,36,Buto2,Butto II,Indeterminata,US 10521,Isw 2013/20,Iswid,
1386,,11,184,177,Buto2,Butto II,Lathyrus hirsutus/Vicia (klien),US 10521,Isw 2013/20,Iswid,
1387,,11,184,160,Buto2,Butto II,Lolium temulentum,US 10521,Isw 2013/20,Iswid,L.
1388,,11,184,161,Buto2,Butto II,Phalaris minor,US 10521,Isw 2013/20,Iswid,
