sample_id,taxon_id,PCODE,ProjektNr,Befu,ProbNr,TaxAut,BNam
182,170,Rucrden,Iswid,foyer 2174,Isw 2013/15,,Rumex crispus/dentatus
182,56,RUME,Iswid,foyer 2174,Isw 2013/15,L.,Rumex spec.
182,158,SETA,Iswid,foyer 2174,Isw 2013/15,P.B.,Setaria spec.
182,171,SOLAN,Iswid,foyer 2174,Isw 2013/15,,Solanaceae
182,172,TAMA,Iswid,foyer 2174,Isw 2013/15,,Tamarix
182,135,TRDIC,Iswid,foyer 2174,Isw 2013/15,(Schrank) Schübl.,Triticum dicoccum
183,166,ANGMO,Iswid,US 10503,Isw 2013/8,,Angiospermae Monocotyledonae
183,44,CEREA,Iswid,US 10503,Isw 2013/8,,Cerealia indet.
183,173,CUMEL,Iswid,US 10503,Isw 2013/8,L.,Cucumis melo
183,173,CUMEL,Iswid,US 10503,Isw 2013/8,L.,Cucumis melo
183,159,HOVUL,Iswid,US 10503,Isw 2013/8,L.,Hordeum vulgare undiff.
183,174,HOVUS,Iswid,US 10503,Isw 2013/8,,Hordeum vulgare Spelzgerste
183,36,INDET,Iswid,US 10503,Isw 2013/8,,Indeterminata
183,36,INDET,Iswid,US 10503,Isw 2013/8,,Indeterminata
183,162,LOLI,Iswid,US 10503,Isw 2013/8,,Lolium spec.
183,160,LOTEM,Iswid,US 10503,Isw 2013/8,L.,Lolium temulentum
183,161,Phami,Iswid,US 10503,Isw 2013/8,,Phalaris minor
183,52,POACE,Iswid,US 10503,Isw 2013/8,,Poaceae
183,14,POLPE,Iswid,US 10503,Isw 2013/8,L./L.,Polygonum lapathifolium/persicaria
183,56,RUME,Iswid,US 10503,Isw 2013/8,L.,Rumex spec.
183,135,TRDIC,Iswid,US 10503,Isw 2013/8,(Schrank) Schübl.,Triticum dicoccum
183,135,TRDIC,Iswid,US 10503,Isw 2013/8,(Schrank) Schübl.,Triticum dicoccum
183,75,TRIF,Iswid,US 10503,Isw 2013/8,L.,Trifolium spec.
183,175,VICKF,Iswid,US 10503,Isw 2013/8,,Vicia klein-früchtig
184,165,ACAC,Iswid,US 10521,Isw 2013/20,,Acacia sp.
184,166,ANGMO,Iswid,US 10521,Isw 2013/20,,Angiospermae Monocotyledonae
184,44,CEREA,Iswid,US 10521,Isw 2013/20,,Cerealia indet.
184,44,CEREA,Iswid,US 10521,Isw 2013/20,,Cerealia indet.
184,167,CYPE,Iswid,US 10521,Isw 2013/20,,Cyperus
184,168,CYPER,Iswid,US 10521,Isw 2013/20,,Cyperaceae
184,168,CYPER,Iswid,US 10521,Isw 2013/20,,Cyperaceae
184,176,FABAK,Iswid,US 10521,Isw 2013/20,,Fabaceae (kult.)
184,10,HELE,Iswid,US 10521,Isw 2013/20,,Eleocharis
184,159,HOVUL,Iswid,US 10521,Isw 2013/20,L.,Hordeum vulgare undiff.
184,36,INDET,Iswid,US 10521,Isw 2013/20,,Indeterminata
184,36,INDET,Iswid,US 10521,Isw 2013/20,,Indeterminata
184,36,INDET,Iswid,US 10521,Isw 2013/20,,Indeterminata
184,36,INDET,Iswid,US 10521,Isw 2013/20,,Indeterminata
184,177,LahVi,Iswid,US 10521,Isw 2013/20,,Lathyrus hirsutus/Vicia (klien)
184,160,LOTEM,Iswid,US 10521,Isw 2013/20,L.,Lolium temulentum
184,161,Phami,Iswid,US 10521,Isw 2013/20,,Phalaris minor
184,52,POACE,Iswid,US 10521,Isw 2013/20,,Poaceae
184,56,RUME,Iswid,US 10521,Isw 2013/20,L.,Rumex spec.
184,172,TAMA,Iswid,US 10521,Isw 2013/20,,Tamarix
184,135,TRDIC,Iswid,US 10521,Isw 2013/20,(Schrank) Schübl.,Triticum dicoccum
184,135,TRDIC,Iswid,US 10521,Isw 2013/20,(Schrank) Schübl.,Triticum dicoccum
184,75,TRIF,Iswid,US 10521,Isw 2013/20,L.,Trifolium spec.
184,132,VIVIN,Iswid,US 10521,Isw 2013/20,L.,Vitis vinifera
185,44,CEREA,Iswid,US 10534,Isw 2013/21,,Cerealia indet.
185,178,CYROT,Iswid,US 10534,Isw 2013/21,L.,Cyperus rotundus
185,176,FABAK,Iswid,US 10534,Isw 2013/21,,Fabaceae (kult.)
185,159,HOVUL,Iswid,US 10534,Isw 2013/21,L.,Hordeum vulgare undiff.
185,160,LOTEM,Iswid,US 10534,Isw 2013/21,L.,Lolium temulentum
185,161,Phami,Iswid,US 10534,Isw 2013/21,,Phalaris minor
185,52,POACE,Iswid,US 10534,Isw 2013/21,,Poaceae
185,56,RUME,Iswid,US 10534,Isw 2013/21,L.,Rumex spec.
185,135,TRDIC,Iswid,US 10534,Isw 2013/21,(Schrank) Schübl.,Triticum dicoccum
185,128,VICI,Iswid,US 10534,Isw 2013/21,L.,Vicia spec.
186,83,BROM,Iswid,US 10610,Isw 2013/25,L.,Bromus spec.
186,159,HOVUL,Iswid,US 10610,Isw 2013/25,L.,Hordeum vulgare undiff.
186,36,INDET,Iswid,US 10610,Isw 2013/25,,Indeterminata
186,36,INDET,Iswid,US 10610,Isw 2013/25,,Indeterminata
186,52,POACE,Iswid,US 10610,Isw 2013/25,,Poaceae
186,135,TRDIC,Iswid,US 10610,Isw 2013/25,(Schrank) Schübl.,Triticum dicoccum
187,166,ANGMO,Iswid,US 11004,Isw 2013/22,,Angiospermae Monocotyledonae
187,44,CEREA,Iswid,US 11004,Isw 2013/22,,Cerealia indet.
187,70,FABAC,Iswid,US 11004,Isw 2013/22,,Fabaceae
187,179,HORD4,Iswid,US 11004,Isw 2013/22,,Hordeum vulgare 4-zeilig
187,36,INDET,Iswid,US 11004,Isw 2013/22,,Indeterminata
187,36,INDET,Iswid,US 11004,Isw 2013/22,,Indeterminata
187,36,INDET,Iswid,US 11004,Isw 2013/22,,Indeterminata
187,162,LOLI,Iswid,US 11004,Isw 2013/22,,Lolium spec.
187,163,PHAL,Iswid,US 11004,Isw 2013/22,,Phalaris
187,52,POACE,Iswid,US 11004,Isw 2013/22,,Poaceae
187,180,POGO,Iswid,US 11004,Isw 2013/22,L.,Polygonum spec.
187,170,Rucrden,Iswid,US 11004,Isw 2013/22,,Rumex crispus/dentatus
187,131,TRMOD,Iswid,US 11004,Isw 2013/22,L./Schrank,Triticum monococcum/dicoccum
187,131,TRMOD,Iswid,US 11004,Isw 2013/22,L./Schrank,Triticum monococcum/dicoccum
187,181,VIHIT,Iswid,US 11004,Isw 2013/22,(L.)S.F.Gray/(L.)Schreb,Vicia hirsuta/tetrasperma
188,159,HOVUL,Iswid,US 11012,Isw 2013/27,L.,Hordeum vulgare undiff.
188,36,INDET,Iswid,US 11012,Isw 2013/27,,Indeterminata
188,162,LOLI,Iswid,US 11012,Isw 2013/27,,Lolium spec.
188,163,PHAL,Iswid,US 11012,Isw 2013/27,,Phalaris
188,52,POACE,Iswid,US 11012,Isw 2013/27,,Poaceae
189,44,CEREA,Iswid,US 11067,Isw 2013/28,,Cerealia indet.
189,174,HOVUS,Iswid,US 11067,Isw 2013/28,,Hordeum vulgare Spelzgerste
189,36,INDET,Iswid,US 11067,Isw 2013/28,,Indeterminata
189,36,INDET,Iswid,US 11067,Isw 2013/28,,Indeterminata
189,36,INDET,Iswid,US 11067,Isw 2013/28,,Indeterminata
189,182,ISOL,Iswid,US 11067,Isw 2013/28,,Isolepis
189,160,LOTEM,Iswid,US 11067,Isw 2013/28,L.,Lolium temulentum
189,161,Phami,Iswid,US 11067,Isw 2013/28,,Phalaris minor
189,142,PISAT,Iswid,US 11067,Isw 2013/28,L.,Pisum sativum
189,14,POLPE,Iswid,US 11067,Isw 2013/28,L./L.,Polygonum lapathifolium/persicaria
189,56,RUME,Iswid,US 11067,Isw 2013/28,L.,Rumex spec.
189,135,TRDIC,Iswid,US 11067,Isw 2013/28,(Schrank) Schübl.,Triticum dicoccum
190,183,BOLB,Iswid,US 12025,Isw 2013/25,,Bolboschoenus
190,44,CEREA,Iswid,US 12025,Isw 2013/25,,Cerealia indet.
190,178,CYROT,Iswid,US 12025,Isw 2013/25,L.,Cyperus rotundus
190,159,HOVUL,Iswid,US 12025,Isw 2013/25,L.,Hordeum vulgare undiff.
190,36,INDET,Iswid,US 12025,Isw 2013/25,,Indeterminata
190,36,INDET,Iswid,US 12025,Isw 2013/25,,Indeterminata
190,36,INDET,Iswid,US 12025,Isw 2013/25,,Indeterminata
190,184,LAHIR,Iswid,US 12025,Isw 2013/25,L.,Lathyrus hirsutus
190,177,LahVi,Iswid,US 12025,Isw 2013/25,,Lathyrus hirsutus/Vicia (klien)
190,160,LOTEM,Iswid,US 12025,Isw 2013/25,L.,Lolium temulentum
190,14,POLPE,Iswid,US 12025,Isw 2013/25,L./L.,Polygonum lapathifolium/persicaria
190,56,RUME,Iswid,US 12025,Isw 2013/25,L.,Rumex spec.
190,172,TAMA,Iswid,US 12025,Isw 2013/25,,Tamarix
190,135,TRDIC,Iswid,US 12025,Isw 2013/25,(Schrank) Schübl.,Triticum dicoccum
190,135,TRDIC,Iswid,US 12025,Isw 2013/25,(Schrank) Schübl.,Triticum dicoccum
190,75,TRIF,Iswid,US 12025,Isw 2013/25,L.,Trifolium spec.
191,44,CEREA,Iswid,US 12040,Isw 2013/29,,Cerealia indet.
191,160,LOTEM,Iswid,US 12040,Isw 2013/29,L.,Lolium temulentum
191,161,Phami,Iswid,US 12040,Isw 2013/29,,Phalaris minor
191,52,POACE,Iswid,US 12040,Isw 2013/29,,Poaceae
191,52,POACE,Iswid,US 12040,Isw 2013/29,,Poaceae
191,56,RUME,Iswid,US 12040,Isw 2013/29,L.,Rumex spec.
191,135,TRDIC,Iswid,US 12040,Isw 2013/29,(Schrank) Schübl.,Triticum dicoccum
191,175,VICKF,Iswid,US 12040,Isw 2013/29,,Vicia klein-früchtig
192,166,ANGMO,Iswid,US 12047,Isw 2013/30,,Angiospermae Monocotyledonae
192,44,CEREA,Iswid,US 12047,Isw 2013/30,,Cerealia indet.
192,44,CEREA,Iswid,US 12047,Isw 2013/30,,Cerealia indet.
192,185,Fisyc,Iswid,US 12047,Isw 2013/30,,Ficus sycomorus
192,36,INDET,Iswid,US 12047,Isw 2013/30,,Indeterminata
192,36,INDET,Iswid,US 12047,Isw 2013/30,,Indeterminata
192,36,INDET,Iswid,US 12047,Isw 2013/30,,Indeterminata
192,177,LahVi,Iswid,US 12047,Isw 2013/30,,Lathyrus hirsutus/Vicia (klien)
192,160,LOTEM,Iswid,US 12047,Isw 2013/30,L.,Lolium temulentum
192,147,MALV,Iswid,US 12047,Isw 2013/30,L.,Malva spec.
192,161,Phami,Iswid,US 12047,Isw 2013/30,,Phalaris minor
192,52,POACE,Iswid,US 12047,Isw 2013/30,,Poaceae
192,52,POACE,Iswid,US 12047,Isw 2013/30,,Poaceae
192,56,RUME,Iswid,US 12047,Isw 2013/30,L.,Rumex spec.
192,158,SETA,Iswid,US 12047,Isw 2013/30,P.B.,Setaria spec.
192,135,TRDIC,Iswid,US 12047,Isw 2013/30,(Schrank) Schübl.,Triticum dicoccum
193,166,ANGMO,Iswid,US 12504,Isw 2013/31,,Angiospermae Monocotyledonae
193,44,CEREA,Iswid,US 12504,Isw 2013/31,,Cerealia indet.
193,168,CYPER,Iswid,US 12504,Isw 2013/31,,Cyperaceae
193,159,HOVUL,Iswid,US 12504,Isw 2013/31,L.,Hordeum vulgare undiff.
193,36,INDET,Iswid,US 12504,Isw 2013/31,,Indeterminata
193,36,INDET,Iswid,US 12504,Isw 2013/31,,Indeterminata
193,160,LOTEM,Iswid,US 12504,Isw 2013/31,L.,Lolium temulentum
193,161,Phami,Iswid,US 12504,Isw 2013/31,,Phalaris minor
193,52,POACE,Iswid,US 12504,Isw 2013/31,,Poaceae
193,14,POLPE,Iswid,US 12504,Isw 2013/31,L./L.,Polygonum lapathifolium/persicaria
193,56,RUME,Iswid,US 12504,Isw 2013/31,L.,Rumex spec.
193,135,TRDIC,Iswid,US 12504,Isw 2013/31,(Schrank) Schübl.,Triticum dicoccum
193,135,TRDIC,Iswid,US 12504,Isw 2013/31,(Schrank) Schübl.,Triticum dicoccum
193,75,TRIF,Iswid,US 12504,Isw 2013/31,L.,Trifolium spec.
193,175,VICKF,Iswid,US 12504,Isw 2013/31,,Vicia klein-früchtig
194,36,INDET,Iswid,US 13017,Isw 2015/18,,Indeterminata
195,44,CEREA,Iswid,US 13017,Isw 2016/41,,Cerealia indet.
195,84,CHEN,Iswid,US 13017,Isw 2016/41,L.,Chenopodium spec.
195,36,INDET,Iswid,US 13017,Isw 2016/41,,Indeterminata
195,177,LahVi,Iswid,US 13017,Isw 2016/41,,Lathyrus hirsutus/Vicia (klien)
195,160,LOTEM,Iswid,US 13017,Isw 2016/41,L.,Lolium temulentum
195,161,Phami,Iswid,US 13017,Isw 2016/41,,Phalaris minor
195,135,TRDIC,Iswid,US 13017,Isw 2016/41,(Schrank) Schübl.,Triticum dicoccum
196,186,Anpse,Iswid,US 13065,Isw 2015/25,Boiss.,Anthemis pseudocotula
196,3,APIAC,Iswid,US 13065,Isw 2015/25,,Apiaceae
196,88,ASTER,Iswid,US 13065,Isw 2015/25,,Asteraceae
196,83,BROM,Iswid,US 13065,Isw 2015/25,L.,Bromus spec.
196,44,CEREA,Iswid,US 13065,Isw 2015/25,,Cerealia indet.
196,84,CHEN,Iswid,US 13065,Isw 2015/25,L.,Chenopodium spec.
196,187,Cornilot,Iswid,US 13065,Isw 2015/25,,Coronupus niloticus
196,168,CYPER,Iswid,US 13065,Isw 2015/25,,Cyperaceae
196,168,CYPER,Iswid,US 13065,Isw 2015/25,,Cyperaceae
196,176,FABAK,Iswid,US 13065,Isw 2015/25,,Fabaceae (kult.)
196,102,FICAR,Iswid,US 13065,Isw 2015/25,L.,Ficus carica
196,188,Glilot,Iswid,US 13065,Isw 2015/25,,Glinus lotoides
196,10,HELE,Iswid,US 13065,Isw 2015/25,,Eleocharis
196,10,HELE,Iswid,US 13065,Isw 2015/25,,Eleocharis
196,189,HORD,Iswid,US 13065,Isw 2015/25,,Hordeum spec.
196,36,INDET,Iswid,US 13065,Isw 2015/25,,Indeterminata
196,36,INDET,Iswid,US 13065,Isw 2015/25,,Indeterminata
196,36,INDET,Iswid,US 13065,Isw 2015/25,,Indeterminata
196,150,LACIS,Iswid,US 13065,Isw 2015/25,L./L.,Lathyrus cicera/sativus
196,177,LahVi,Iswid,US 13065,Isw 2015/25,,Lathyrus hirsutus/Vicia (klien)
196,190,LITH,Iswid,US 13065,Isw 2015/25,L.,Lithospermum/Buglossoides spec.
196,160,LOTEM,Iswid,US 13065,Isw 2015/25,L.,Lolium temulentum
196,147,MALV,Iswid,US 13065,Isw 2015/25,L.,Malva spec.
196,161,Phami,Iswid,US 13065,Isw 2015/25,,Phalaris minor
196,169,PHRA,Iswid,US 13065,Isw 2015/25,,Phragmites
196,52,POACE,Iswid,US 13065,Isw 2015/25,,Poaceae
196,52,POACE,Iswid,US 13065,Isw 2015/25,,Poaceae
196,164,Polypo,Iswid,US 13065,Isw 2015/25,,Polypogon
196,170,Rucrden,Iswid,US 13065,Isw 2015/25,,Rumex crispus/dentatus
196,135,TRDIC,Iswid,US 13065,Isw 2015/25,(Schrank) Schübl.,Triticum dicoccum
196,135,TRDIC,Iswid,US 13065,Isw 2015/25,(Schrank) Schübl.,Triticum dicoccum
196,75,TRIF,Iswid,US 13065,Isw 2015/25,L.,Trifolium spec.
197,44,CEREA,Iswid,US 13066,Isw 2015/4,,Cerealia indet.
197,44,CEREA,Iswid,US 13066,Isw 2015/4,,Cerealia indet.
197,176,FABAK,Iswid,US 13066,Isw 2015/4,,Fabaceae (kult.)
197,177,LahVi,Iswid,US 13066,Isw 2015/4,,Lathyrus hirsutus/Vicia (klien)
197,160,LOTEM,Iswid,US 13066,Isw 2015/4,L.,Lolium temulentum
198,191,Aelur,Iswid,US 13083,Isw 2015/22,,Aeluropus lithoralis
198,192,ANGRA,Iswid,US 13083,Isw 2015/22,L.,Anethum graveolens
198,186,Anpse,Iswid,US 13083,Isw 2015/22,Boiss.,Anthemis pseudocotula
198,183,BOLB,Iswid,US 13083,Isw 2015/22,,Bolboschoenus
198,44,CEREA,Iswid,US 13083,Isw 2015/22,,Cerealia indet.
198,44,CEREA,Iswid,US 13083,Isw 2015/22,,Cerealia indet.
198,168,CYPER,Iswid,US 13083,Isw 2015/22,,Cyperaceae
198,168,CYPER,Iswid,US 13083,Isw 2015/22,,Cyperaceae
198,70,FABAC,Iswid,US 13083,Isw 2015/22,,Fabaceae
198,193,Ficus,Iswid,US 13083,Isw 2015/22,,Ficus sp.
198,194,FIMB,Iswid,US 13083,Isw 2015/22,,Fimbristylis
198,10,HELE,Iswid,US 13083,Isw 2015/22,,Eleocharis
198,10,HELE,Iswid,US 13083,Isw 2015/22,,Eleocharis
198,159,HOVUL,Iswid,US 13083,Isw 2015/22,L.,Hordeum vulgare undiff.
198,36,INDET,Iswid,US 13083,Isw 2015/22,,Indeterminata
198,36,INDET,Iswid,US 13083,Isw 2015/22,,Indeterminata
198,36,INDET,Iswid,US 13083,Isw 2015/22,,Indeterminata
198,177,LahVi,Iswid,US 13083,Isw 2015/22,,Lathyrus hirsutus/Vicia (klien)
198,160,LOTEM,Iswid,US 13083,Isw 2015/22,L.,Lolium temulentum
198,147,MALV,Iswid,US 13083,Isw 2015/22,L.,Malva spec.
198,195,Oryzm,Iswid,US 13083,Isw 2015/22,,Oryzopsis milliaceum
198,196,Pelaplan,Iswid,US 13083,Isw 2015/22,,Persicaria lanigera/lapatifolia
198,142,PISAT,Iswid,US 13083,Isw 2015/22,L.,Pisum sativum
198,52,POACE,Iswid,US 13083,Isw 2015/22,,Poaceae
198,164,Polypo,Iswid,US 13083,Isw 2015/22,,Polypogon
198,170,Rucrden,Iswid,US 13083,Isw 2015/22,,Rumex crispus/dentatus
198,197,SCORP,Iswid,US 13083,Isw 2015/22,,Scorpiurus sp.
198,136,SEVEV,Iswid,US 13083,Isw 2015/22,(L.) P. Beauv./(L.) P. Beauv.,Setaria verticillata/viridis
198,135,TRDIC,Iswid,US 13083,Isw 2015/22,(Schrank) Schübl.,Triticum dicoccum
198,135,TRDIC,Iswid,US 13083,Isw 2015/22,(Schrank) Schübl.,Triticum dicoccum
198,75,TRIF,Iswid,US 13083,Isw 2015/22,L.,Trifolium spec.
199,102,FICAR,Iswid,US 13099,Isw 2015/9,L.,Ficus carica
199,159,HOVUL,Iswid,US 13099,Isw 2015/9,L.,Hordeum vulgare undiff.
199,36,INDET,Iswid,US 13099,Isw 2015/9,,Indeterminata
199,160,LOTEM,Iswid,US 13099,Isw 2015/9,L.,Lolium temulentum
199,161,Phami,Iswid,US 13099,Isw 2015/9,,Phalaris minor
199,52,POACE,Iswid,US 13099,Isw 2015/9,,Poaceae
199,170,Rucrden,Iswid,US 13099,Isw 2015/9,,Rumex crispus/dentatus
200,192,ANGRA,Iswid,US 13145,Isw 2015/21,L.,Anethum graveolens
200,3,APIAC,Iswid,US 13145,Isw 2015/21,,Apiaceae
200,198,BRASS,Iswid,US 13145,Isw 2015/21,,Brassicaceae
200,44,CEREA,Iswid,US 13145,Isw 2015/21,,Cerealia indet.
200,84,CHEN,Iswid,US 13145,Isw 2015/21,L.,Chenopodium spec.
200,168,CYPER,Iswid,US 13145,Isw 2015/21,,Cyperaceae
200,176,FABAK,Iswid,US 13145,Isw 2015/21,,Fabaceae (kult.)
200,159,HOVUL,Iswid,US 13145,Isw 2015/21,L.,Hordeum vulgare undiff.
200,36,INDET,Iswid,US 13145,Isw 2015/21,,Indeterminata
200,36,INDET,Iswid,US 13145,Isw 2015/21,,Indeterminata
200,36,INDET,Iswid,US 13145,Isw 2015/21,,Indeterminata
200,177,LahVi,Iswid,US 13145,Isw 2015/21,,Lathyrus hirsutus/Vicia (klien)
200,160,LOTEM,Iswid,US 13145,Isw 2015/21,L.,Lolium temulentum
200,199,ORIG,Iswid,US 13145,Isw 2015/21,,Origanum
200,200,ORNI,Iswid,US 13145,Isw 2015/21,,Ornithogalum
200,196,Pelaplan,Iswid,US 13145,Isw 2015/21,,Persicaria lanigera/lapatifolia
200,161,Phami,Iswid,US 13145,Isw 2015/21,,Phalaris minor
200,142,PISAT,Iswid,US 13145,Isw 2015/21,L.,Pisum sativum
200,52,POACE,Iswid,US 13145,Isw 2015/21,,Poaceae
200,52,POACE,Iswid,US 13145,Isw 2015/21,,Poaceae
200,170,Rucrden,Iswid,US 13145,Isw 2015/21,,Rumex crispus/dentatus
200,136,SEVEV,Iswid,US 13145,Isw 2015/21,(L.) P. Beauv./(L.) P. Beauv.,Setaria verticillata/viridis
200,135,TRDIC,Iswid,US 13145,Isw 2015/21,(Schrank) Schübl.,Triticum dicoccum
200,135,TRDIC,Iswid,US 13145,Isw 2015/21,(Schrank) Schübl.,Triticum dicoccum
200,75,TRIF,Iswid,US 13145,Isw 2015/21,L.,Trifolium spec.
201,44,CEREA,Iswid,US 13516,Isw 2015/8,,Cerealia indet.
201,36,INDET,Iswid,US 13516,Isw 2015/8,,Indeterminata
201,160,LOTEM,Iswid,US 13516,Isw 2015/8,L.,Lolium temulentum
201,161,Phami,Iswid,US 13516,Isw 2015/8,,Phalaris minor
201,52,POACE,Iswid,US 13516,Isw 2015/8,,Poaceae
201,135,TRDIC,Iswid,US 13516,Isw 2015/8,(Schrank) Schübl.,Triticum dicoccum
201,135,TRDIC,Iswid,US 13516,Isw 2015/8,(Schrank) Schübl.,Triticum dicoccum
202,44,CEREA,Iswid,US 13526,Isw 2015/2,,Cerealia indet.
202,44,CEREA,Iswid,US 13526,Isw 2015/2,,Cerealia indet.
202,159,HOVUL,Iswid,US 13526,Isw 2015/2,L.,Hordeum vulgare undiff.
202,36,INDET,Iswid,US 13526,Isw 2015/2,,Indeterminata
202,36,INDET,Iswid,US 13526,Isw 2015/2,,Indeterminata
202,150,LACIS,Iswid,US 13526,Isw 2015/2,L./L.,Lathyrus cicera/sativus
202,160,LOTEM,Iswid,US 13526,Isw 2015/2,L.,Lolium temulentum
202,161,Phami,Iswid,US 13526,Isw 2015/2,,Phalaris minor
202,169,PHRA,Iswid,US 13526,Isw 2015/2,,Phragmites
202,52,POACE,Iswid,US 13526,Isw 2015/2,,Poaceae
202,170,Rucrden,Iswid,US 13526,Isw 2015/2,,Rumex crispus/dentatus
202,135,TRDIC,Iswid,US 13526,Isw 2015/2,(Schrank) Schübl.,Triticum dicoccum
202,135,TRDIC,Iswid,US 13526,Isw 2015/2,(Schrank) Schübl.,Triticum dicoccum
203,159,HOVUL,Iswid,US 13572,Isw 2015/12,L.,Hordeum vulgare undiff.
203,36,INDET,Iswid,US 13572,Isw 2015/12,,Indeterminata
203,177,LahVi,Iswid,US 13572,Isw 2015/12,,Lathyrus hirsutus/Vicia (klien)
203,160,LOTEM,Iswid,US 13572,Isw 2015/12,L.,Lolium temulentum
203,161,Phami,Iswid,US 13572,Isw 2015/12,,Phalaris minor
204,44,CEREA,Iswid,US 13610,Isw 2015/11,,Cerealia indet.
204,168,CYPER,Iswid,US 13610,Isw 2015/11,,Cyperaceae
204,176,FABAK,Iswid,US 13610,Isw 2015/11,,Fabaceae (kult.)
204,201,HIVUL,Iswid,US 13610,Isw 2015/11,L.,Hippuris vulgaris
204,160,LOTEM,Iswid,US 13610,Isw 2015/11,L.,Lolium temulentum
204,161,Phami,Iswid,US 13610,Isw 2015/11,,Phalaris minor
204,52,POACE,Iswid,US 13610,Isw 2015/11,,Poaceae
204,135,TRDIC,Iswid,US 13610,Isw 2015/11,(Schrank) Schübl.,Triticum dicoccum
204,135,TRDIC,Iswid,US 13610,Isw 2015/11,(Schrank) Schübl.,Triticum dicoccum
205,44,CEREA,Iswid,US 13632,Isw 2016/15,,Cerealia indet.
205,159,HOVUL,Iswid,US 13632,Isw 2016/15,L.,Hordeum vulgare undiff.
205,36,INDET,Iswid,US 13632,Isw 2016/15,,Indeterminata
205,177,LahVi,Iswid,US 13632,Isw 2016/15,,Lathyrus hirsutus/Vicia (klien)
205,160,LOTEM,Iswid,US 13632,Isw 2016/15,L.,Lolium temulentum
205,170,Rucrden,Iswid,US 13632,Isw 2016/15,,Rumex crispus/dentatus
205,135,TRDIC,Iswid,US 13632,Isw 2016/15,(Schrank) Schübl.,Triticum dicoccum
205,132,VIVIN,Iswid,US 13632,Isw 2016/15,L.,Vitis vinifera
206,44,CEREA,Iswid,US 13639,Isw2015/26,,Cerealia indet.
206,44,CEREA,Iswid,US 13639,Isw2015/26,,Cerealia indet.
206,159,HOVUL,Iswid,US 13639,Isw2015/26,L.,Hordeum vulgare undiff.
206,36,INDET,Iswid,US 13639,Isw2015/26,,Indeterminata
206,36,INDET,Iswid,US 13639,Isw2015/26,,Indeterminata
206,177,LahVi,Iswid,US 13639,Isw2015/26,,Lathyrus hirsutus/Vicia (klien)
206,162,LOLI,Iswid,US 13639,Isw2015/26,,Lolium spec.
206,170,Rucrden,Iswid,US 13639,Isw2015/26,,Rumex crispus/dentatus
206,135,TRDIC,Iswid,US 13639,Isw2015/26,(Schrank) Schübl.,Triticum dicoccum
206,135,TRDIC,Iswid,US 13639,Isw2015/26,(Schrank) Schübl.,Triticum dicoccum
206,202,ZIJUJ,Iswid,US 13639,Isw2015/26,Mill.,Ziziphus jujuba
207,44,CEREA,Iswid,US 13657,Isw 2015/17,,Cerealia indet.
207,36,INDET,Iswid,US 13657,Isw 2015/17,,Indeterminata
207,170,Rucrden,Iswid,US 13657,Isw 2015/17,,Rumex crispus/dentatus
208,44,CEREA,Iswid,US 13705,Isw 2015/10,,Cerealia indet.
208,44,CEREA,Iswid,US 13705,Isw 2015/10,,Cerealia indet.
208,177,LahVi,Iswid,US 13705,Isw 2015/10,,Lathyrus hirsutus/Vicia (klien)
208,160,LOTEM,Iswid,US 13705,Isw 2015/10,L.,Lolium temulentum
208,170,Rucrden,Iswid,US 13705,Isw 2015/10,,Rumex crispus/dentatus
208,135,TRDIC,Iswid,US 13705,Isw 2015/10,(Schrank) Schübl.,Triticum dicoccum
209,44,CEREA,Iswid,US 13791,Isw 2015/5,,Cerealia indet.
209,36,INDET,Iswid,US 13791,Isw 2015/5,,Indeterminata
209,36,INDET,Iswid,US 13791,Isw 2015/5,,Indeterminata
209,160,LOTEM,Iswid,US 13791,Isw 2015/5,L.,Lolium temulentum
209,196,Pelaplan,Iswid,US 13791,Isw 2015/5,,Persicaria lanigera/lapatifolia
209,169,PHRA,Iswid,US 13791,Isw 2015/5,,Phragmites
209,52,POACE,Iswid,US 13791,Isw 2015/5,,Poaceae
209,170,Rucrden,Iswid,US 13791,Isw 2015/5,,Rumex crispus/dentatus
209,135,TRDIC,Iswid,US 13791,Isw 2015/5,(Schrank) Schübl.,Triticum dicoccum
210,165,ACAC,Iswid,US 13791 (3),Isw 2015/7,,Acacia sp.
210,44,CEREA,Iswid,US 13791 (3),Isw 2015/7,,Cerealia indet.
210,36,INDET,Iswid,US 13791 (3),Isw 2015/7,,Indeterminata
210,36,INDET,Iswid,US 13791 (3),Isw 2015/7,,Indeterminata
210,36,INDET,Iswid,US 13791 (3),Isw 2015/7,,Indeterminata
210,36,INDET,Iswid,US 13791 (3),Isw 2015/7,,Indeterminata
210,36,INDET,Iswid,US 13791 (3),Isw 2015/7,,Indeterminata
210,177,LahVi,Iswid,US 13791 (3),Isw 2015/7,,Lathyrus hirsutus/Vicia (klien)
210,160,LOTEM,Iswid,US 13791 (3),Isw 2015/7,L.,Lolium temulentum
210,52,POACE,Iswid,US 13791 (3),Isw 2015/7,,Poaceae
210,170,Rucrden,Iswid,US 13791 (3),Isw 2015/7,,Rumex crispus/dentatus
210,135,TRDIC,Iswid,US 13791 (3),Isw 2015/7,(Schrank) Schübl.,Triticum dicoccum
211,44,CEREA,Iswid,US 13802,Isw 2015/20,,Cerealia indet.
