system_id,result_id,Befu,Zustand,ProbNr,cf,ProjektNr,RTyp,PCODE,SumFAnzahl,SumFFrag,SumFGewicht,SumPflR,Zust,geschätzt
1451,,US 11004,charred,Isw 2013/22,-,Iswid,Sa/Fr,CEREA,4.0,,,4,vk,
1452,,US 11004,charred,Isw 2013/22,-,Iswid,Sa/Fr,FABAC,1.0,,,1,vk,
1453,,US 11004,charred,Isw 2013/22,-,Iswid,Sa/Fr,HORD4,8.0,,,8,vk,
1454,,US 11004,charred,Isw 2013/22,-,Iswid,Ho,INDET,5.0,,,5,vk,
1455,,US 11004,mineralised,Isw 2013/22,-,Iswid,Sa/Fr,INDET,12.0,,,12,mi,
1456,,US 11004,charred,Isw 2013/22,-,Iswid,Veget,INDET,25.0,,,25,vk,
1457,,US 11004,charred,Isw 2013/22,-,Iswid,Sa/Fr,LOLI,10.0,,,10,vk,
1458,,US 11004,charred,Isw 2013/22,-,Iswid,Sa/Fr,PHAL,27.0,,,27,vk,
1459,,US 11004,charred,Isw 2013/22,-,Iswid,Veget,POACE,11.0,,,11,vk,
1460,,US 11004,charred,Isw 2013/22,-,Iswid,Sa/Fr,POGO,2.0,,,2,vk,
1461,,US 11004,charred,Isw 2013/22,-,Iswid,Sa/Fr,Rucrden,9.0,,,9,vk,
1462,,US 11004,charred,Isw 2013/22,-,Iswid,HSB,TRMOD,9.0,,,9,vk,
1463,,US 11004,charred,Isw 2013/22,-,Iswid,Sa/Fr,TRMOD,1.0,,,1,vk,
1464,,US 11004,charred,Isw 2013/22,-,Iswid,Sa/Fr,VIHIT,6.0,,,6,vk,
1465,,US 11012,charred,Isw 2013/27,-,Iswid,Sa/Fr,HOVUL,1.0,,,1,vk,
1466,,US 11012,charred,Isw 2013/27,-,Iswid,Sa/Fr,INDET,5.0,,,5,vk,
1467,,US 11012,charred,Isw 2013/27,-,Iswid,Sa/Fr,LOLI,2.0,,,2,vk,
1468,,US 11012,charred,Isw 2013/27,-,Iswid,Sa/Fr,PHAL,4.0,,,4,vk,
1469,,US 11012,charred,Isw 2013/27,-,Iswid,Sa/Fr,POACE,5.0,,,5,vk,
1470,,US 11067,charred,Isw 2013/28,-,Iswid,Sa/Fr,CEREA,,23.0,,23,vk,
1471,,US 11067,charred,Isw 2013/28,-,Iswid,Sa/Fr,HOVUS,7.0,,,7,vk,
1472,,US 11067,mineralised,Isw 2013/28,-,Iswid,Sa/Fr,INDET,4.0,,,4,mi,
1473,,US 11067,charred,Isw 2013/28,-,Iswid,Sa/Fr,INDET,1.0,,,1,vk,
1474,,US 11067,charred,Isw 2013/28,-,Iswid,Veget,INDET,2.0,,,2,vk,
1475,,US 11067,charred,Isw 2013/28,-,Iswid,Sa/Fr,ISOL,3.0,,,3,vk,
1476,,US 11067,charred,Isw 2013/28,A,Iswid,Sa/Fr,LOTEM,22.0,,,22,vk,
1477,,US 11067,charred,Isw 2013/28,A,Iswid,Sa/Fr,Phami,15.0,,,15,vk,
1478,,US 11067,charred,Isw 2013/28,A,Iswid,Sa/Fr,PISAT,1.0,,,1,vk,
1479,,US 11067,charred,Isw 2013/28,-,Iswid,Sa/Fr,POLPE,1.0,,,1,vk,
1480,,US 11067,charred,Isw 2013/28,-,Iswid,Sa/Fr,RUME,8.0,,,8,vk,
1481,,US 11067,charred,Isw 2013/28,A,Iswid,Sa/Fr,TRDIC,3.0,,,3,vk,
1482,,US 12025,charred,Isw 2013/25,-,Iswid,Sa/Fr,BOLB,1.0,,,1,vk,
1483,,US 12025,charred,Isw 2013/25,-,Iswid,Sa/Fr,CEREA,14.0,,,14,vk,
1484,,US 12025,charred,Isw 2013/25,A,Iswid,Rhi,CYROT,1.0,,,1,vk,
1485,,US 12025,charred,Isw 2013/25,-,Iswid,Sa/Fr,HOVUL,2.0,,,2,vk,
1486,,US 12025,charred,Isw 2013/25,-,Iswid,Ho,INDET,,1.0,,1,vk,
1487,,US 12025,mineralised,Isw 2013/25,-,Iswid,Sa/Fr,INDET,4.0,,,4,mi,
1488,,US 12025,charred,Isw 2013/25,-,Iswid,Sa/Fr,INDET,23.0,,,23,vk,
1489,,US 12025,charred,Isw 2013/25,-,Iswid,Sa/Fr,LAHIR,1.0,,,1,vk,
1490,,US 12025,charred,Isw 2013/25,-,Iswid,Sa/Fr,LahVi,2.0,,,2,vk,
1491,,US 12025,charred,Isw 2013/25,A,Iswid,Sa/Fr,LOTEM,2.0,,,2,vk,
1492,,US 12025,charred,Isw 2013/25,-,Iswid,Sa/Fr,POLPE,1.0,,,1,vk,
1493,,US 12025,charred,Isw 2013/25,-,Iswid,Sa/Fr,RUME,4.0,,,4,vk,
1494,,US 12025,charred,Isw 2013/25,-,Iswid,Ho,TAMA,,2.0,,2,vk,
1495,,US 12025,charred,Isw 2013/25,-,Iswid,HSB,TRDIC,3.0,,,3,vk,
1496,,US 12025,charred,Isw 2013/25,-,Iswid,Sa/Fr,TRDIC,1.0,,,1,vk,
1497,,US 12025,charred,Isw 2013/25,-,Iswid,Sa/Fr,TRIF,1.0,,,1,vk,
1498,,US 12040,charred,Isw 2013/29,-,Iswid,Sa/Fr,CEREA,4.0,,,4,vk,
1499,,US 12040,charred,Isw 2013/29,A,Iswid,Sa/Fr,LOTEM,1.0,,,1,vk,
1500,,US 12040,charred,Isw 2013/29,A,Iswid,Sa/Fr,Phami,3.0,,,3,vk,
1501,,US 12040,charred,Isw 2013/29,-,Iswid,Sa/Fr,POACE,1.0,,,1,vk,
1502,,US 12040,charred,Isw 2013/29,-,Iswid,Veget,POACE,,5.0,,5,vk,X
1503,,US 12040,charred,Isw 2013/29,-,Iswid,Sa/Fr,RUME,2.0,,,2,vk,
1504,,US 12040,charred,Isw 2013/29,-,Iswid,HSB,TRDIC,2.0,,,2,vk,
1505,,US 12040,charred,Isw 2013/29,-,Iswid,Sa/Fr,VICKF,2.0,,,2,vk,
1506,,US 12047,charred,Isw 2013/30,-,Iswid,Rhi,ANGMO,,2.0,,2,vk,X
1507,,US 12047,mineralised,Isw 2013/30,-,Iswid,Gr,CEREA,,100.0,,100,mi,X
1508,,US 12047,charred,Isw 2013/30,-,Iswid,Sa/Fr,CEREA,3.0,,,3,vk,
1509,,US 12047,charred,Isw 2013/30,A,Iswid,Sa/Fr,Fisyc,2.0,,,2,vk,
1510,,US 12047,charred,Isw 2013/30,-,Iswid,Ho,INDET,,3.0,,3,vk,
1511,,US 12047,mineralised,Isw 2013/30,-,Iswid,Sa/Fr,INDET,7.0,,,7,mi,
1512,,US 12047,charred,Isw 2013/30,-,Iswid,Veget,INDET,,2.0,,2,vk,
1513,,US 12047,charred,Isw 2013/30,-,Iswid,Sa/Fr,LahVi,1.0,,,1,vk,
1514,,US 12047,charred,Isw 2013/30,A,Iswid,Sa/Fr,LOTEM,8.0,,,8,vk,
1515,,US 12047,charred,Isw 2013/30,-,Iswid,Sa/Fr,MALV,1.0,,,1,vk,
1516,,US 12047,charred,Isw 2013/30,A,Iswid,Sa/Fr,Phami,7.0,,,7,vk,
1517,,US 12047,charred,Isw 2013/30,-,Iswid,Sa/Fr,POACE,1.0,,,1,vk,
1518,,US 12047,charred,Isw 2013/30,-,Iswid,Veget,POACE,,4.0,,4,vk,
1519,,US 12047,charred,Isw 2013/30,-,Iswid,Sa/Fr,RUME,8.0,,,8,vk,
1520,,US 12047,charred,Isw 2013/30,-,Iswid,Sa/Fr,SETA,1.0,,,1,vk,
1521,,US 12047,charred,Isw 2013/30,-,Iswid,Sa/Fr,TRDIC,7.0,,,7,vk,
1522,,US 12504,charred,Isw 2013/31,-,Iswid,Rhi,ANGMO,,4.0,,4,vk,
1523,,US 12504,charred,Isw 2013/31,-,Iswid,Sa/Fr,CEREA,4.0,,,4,vk,
1524,,US 12504,charred,Isw 2013/31,-,Iswid,Veget,CYPER,,2.0,,2,vk,
1525,,US 12504,charred,Isw 2013/31,-,Iswid,Sa/Fr,HOVUL,4.0,,,4,vk,
1526,,US 12504,mineralised,Isw 2013/31,-,Iswid,Sa/Fr,INDET,5.0,,,5,mi,
1527,,US 12504,charred,Isw 2013/31,-,Iswid,Sa/Fr,INDET,,15.0,,15,vk,
1528,,US 12504,charred,Isw 2013/31,A,Iswid,Sa/Fr,LOTEM,4.0,,,4,vk,
1529,,US 12504,charred,Isw 2013/31,A,Iswid,Sa/Fr,Phami,2.0,,,2,vk,
1530,,US 12504,charred,Isw 2013/31,-,Iswid,Veget,POACE,,3.0,,3,vk,
1531,,US 12504,charred,Isw 2013/31,-,Iswid,Sa/Fr,POLPE,1.0,,,1,vk,
1532,,US 12504,charred,Isw 2013/31,-,Iswid,Sa/Fr,RUME,6.0,,,6,vk,
1533,,US 12504,charred,Isw 2013/31,-,Iswid,HSB,TRDIC,3.0,,,3,vk,
1534,,US 12504,charred,Isw 2013/31,-,Iswid,Sa/Fr,TRDIC,1.0,,,1,vk,
1535,,US 12504,charred,Isw 2013/31,-,Iswid,Sa/Fr,TRIF,1.0,,,1,vk,
1536,,US 12504,charred,Isw 2013/31,-,Iswid,Sa/Fr,VICKF,2.0,,,2,vk,
1537,,US 13017,charred,Isw 2015/18,-,Iswid,Veget,INDET,,17.0,,17,vk,
1538,,US 13017,charred,Isw 2016/41,-,Iswid,Sa/Fr,CEREA,2.0,,,2,vk,
1539,,US 13017,charred,Isw 2016/41,-,Iswid,Sa/Fr,CHEN,2.0,,,2,vk,
1540,,US 13017,calcinated,Isw 2016/41,-,Iswid,Gr,INDET,,100.0,,100,ca,
1541,,US 13017,charred,Isw 2016/41,-,Iswid,Sa/Fr,LahVi,1.0,,,1,vk,
1542,,US 13017,charred,Isw 2016/41,A,Iswid,Sa/Fr,LOTEM,3.0,,,3,vk,
1543,,US 13017,charred,Isw 2016/41,-,Iswid,Sa/Fr,Phami,1.0,,,1,vk,
1544,,US 13017,charred,Isw 2016/41,-,Iswid,HSB,TRDIC,4.0,,,4,vk,
1545,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,Anpse,2.0,,,2,vk,
1546,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,APIAC,1.0,,,1,vk,
1547,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,ASTER,4.0,,,4,vk,
1548,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,BROM,1.0,,,1,vk,
1549,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,CEREA,14.0,,,14,vk,
1550,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,CHEN,2.0,,,2,vk,
1551,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,Cornilot,1.0,,,1,vk,
1552,,US 13065,charred,Isw 2015/25,-,Iswid,Veget,CYPER,,4.0,,4,vk,X
1553,,US 13065,charred,Isw 2015/25,G,Iswid,Sa/Fr,CYPER,31.0,,,31,vk,
1554,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,FABAK,3.0,,,3,vk,
1555,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,FICAR,3.0,,,3,vk,
1556,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,Glilot,1.0,,,1,vk,
1557,,US 13065,mineralised,Isw 2015/25,-,Iswid,Sa/Fr,HELE,2.0,,,2,mi,
1558,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,HELE,6.0,,,6,vk,
1559,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,HORD,23.0,,,23,vk,
1560,,US 13065,charred,Isw 2015/25,-,Iswid,BGF,INDET,,2.0,,2,vk,X
1561,,US 13065,mineralised,Isw 2015/25,-,Iswid,Sa/Fr,INDET,8.0,,,8,mi,
1562,,US 13065,charred,Isw 2015/25,-,Iswid,Veget,INDET,,9.0,,9,vk,X
1563,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,LACIS,1.0,,,1,vk,
1564,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,LahVi,7.0,,,7,vk,
1565,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,LITH,1.0,,,1,vk,
1566,,US 13065,charred,Isw 2015/25,A,Iswid,Sa/Fr,LOTEM,94.0,,,94,vk,
1567,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,MALV,1.0,,,1,vk,
1568,,US 13065,charred,Isw 2015/25,A,Iswid,Sa/Fr,Phami,65.0,,,65,vk,
1569,,US 13065,charred,Isw 2015/25,-,Iswid,Veget,PHRA,,6.0,,6,vk,X
1570,,US 13065,charred,Isw 2015/25,-,Iswid,Hano,POACE,1.0,,,1,vk,
1571,,US 13065,charred,Isw 2015/25,-,Iswid,Veget,POACE,,3.0,,3,vk,X
1572,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,Polypo,12.0,,,12,vk,
1573,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,Rucrden,33.0,,,33,vk,
1574,,US 13065,charred,Isw 2015/25,-,Iswid,HSB,TRDIC,17.0,,,17,vk,
1575,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,TRDIC,6.0,,,6,vk,
1576,,US 13065,charred,Isw 2015/25,-,Iswid,Sa/Fr,TRIF,2.0,,,2,vk,
1577,,US 13066,charred,Isw 2015/4,-,Iswid,Gr,CEREA,,1000.0,,1000,vk,X
1578,,US 13066,charred,Isw 2015/4,-,Iswid,Sa/Fr,CEREA,6.0,,,6,vk,
1579,,US 13066,charred,Isw 2015/4,-,Iswid,Sa/Fr,FABAK,1.0,,,1,vk,
1580,,US 13066,charred,Isw 2015/4,A,Iswid,Sa/Fr,LahVi,4.0,,,4,vk,
1581,,US 13066,charred,Isw 2015/4,-,Iswid,Sa/Fr,LOTEM,7.0,,,7,vk,
1582,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,Aelur,1.0,,,1,vk,
1583,,US 13083,charred,Isw 2015/22,G,Iswid,Sa/Fr,ANGRA,1.0,,,1,vk,
1584,,US 13083,charred,Isw 2015/22,A,Iswid,Sa/Fr,Anpse,2.0,,,2,vk,
1585,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,BOLB,4.0,,,4,vk,
1586,,US 13083,mineralised,Isw 2015/22,-,Iswid,Gr,CEREA,,1000.0,,1000,mi,X
1587,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,CEREA,5.0,,,5,vk,
1588,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,CYPER,3.0,,,3,vk,
1589,,US 13083,charred,Isw 2015/22,-,Iswid,Veget,CYPER,,2.0,,2,vk,X
1590,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,FABAC,4.0,,,4,vk,
1591,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,Ficus,2.0,,,2,vk,
1592,,US 13083,mineralised,Isw 2015/22,-,Iswid,Sa/Fr,FIMB,6.0,,,6,mi,
1593,,US 13083,mineralised,Isw 2015/22,-,Iswid,Sa/Fr,HELE,41.0,,,41,mi,
1594,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,HELE,16.0,,,16,vk,
1595,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,HOVUL,14.0,,,14,vk,
1596,,US 13083,charred,Isw 2015/22,-,Iswid,Rhi,INDET,,3.0,,3,vk,X
1597,,US 13083,mineralised,Isw 2015/22,-,Iswid,sonst,INDET,,1000.0,,1000,mi,
1598,,US 13083,charred,Isw 2015/22,-,Iswid,Veget,INDET,,4.0,,4,vk,X
1599,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,LahVi,8.0,,,8,vk,
1600,,US 13083,charred,Isw 2015/22,A,Iswid,Sa/Fr,LOTEM,59.0,,,59,vk,
1601,,US 13083,mineralised,Isw 2015/22,-,Iswid,Sa/Fr,MALV,1.0,,,1,mi,
1602,,US 13083,charred,Isw 2015/22,G,Iswid,Sa/Fr,Oryzm,4.0,,,4,vk,
1603,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,Pelaplan,2.0,,,2,vk,
1604,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,PISAT,1.0,,,1,vk,
1605,,US 13083,charred,Isw 2015/22,-,Iswid,Veget,POACE,,13.0,,13,vk,X
1606,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,Polypo,8.0,,,8,vk,
1607,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,Rucrden,6.0,,,6,vk,
1608,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,SCORP,2.0,,,2,vk,
1609,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,SEVEV,2.0,,,2,vk,
1610,,US 13083,charred,Isw 2015/22,-,Iswid,HSB,TRDIC,13.0,,,13,vk,
1611,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,TRDIC,1.0,,,1,vk,
1612,,US 13083,charred,Isw 2015/22,-,Iswid,Sa/Fr,TRIF,31.0,,,31,vk,
1613,,US 13099,mineralised,Isw 2015/9,-,Iswid,Sa/Fr,FICAR,2.0,,,2,mi,
1614,,US 13099,charred,Isw 2015/9,-,Iswid,Sa/Fr,HOVUL,3.0,,,3,vk,
1615,,US 13099,charred,Isw 2015/9,-,Iswid,Sa/Fr,INDET,2.0,,,2,vk,
1616,,US 13099,charred,Isw 2015/9,-,Iswid,Sa/Fr,LOTEM,4.0,,,4,vk,
1617,,US 13099,charred,Isw 2015/9,A,Iswid,Sa/Fr,Phami,7.0,,,7,vk,
1618,,US 13099,charred,Isw 2015/9,-,Iswid,Veget,POACE,,4.0,,4,vk,
1619,,US 13099,charred,Isw 2015/9,-,Iswid,Sa/Fr,Rucrden,1.0,,,1,vk,
1620,,US 13145,charred,Isw 2015/21,G,Iswid,Sa/Fr,ANGRA,8.0,,,8,vk,
1621,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,APIAC,1.0,,,1,vk,
1622,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,BRASS,1.0,,,1,vk,
1623,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,CEREA,7.0,,,7,vk,
1624,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,CHEN,1.0,,,1,vk,
1625,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,CYPER,1.0,,,1,vk,
1626,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,FABAK,1.0,,,1,vk,
1627,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,HOVUL,1.0,,,1,vk,
1628,,US 13145,mineralised,Isw 2015/21,-,Iswid,Sa/Fr,INDET,4.0,,,4,mi,
1629,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,INDET,1.0,,,1,vk,
1630,,US 13145,charred,Isw 2015/21,-,Iswid,Veget,INDET,,4.0,,4,vk,
1631,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,LahVi,11.0,,,11,vk,
1632,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,LOTEM,7.0,,,7,vk,
1633,,US 13145,charred,Isw 2015/21,G,Iswid,Sa/Fr,ORIG,1.0,,,1,vk,
1634,,US 13145,charred,Isw 2015/21,G,Iswid,Sa/Fr,ORNI,3.0,,,3,vk,
1635,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,Pelaplan,2.0,,,2,vk,
1636,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,Phami,31.0,,,31,vk,
1637,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,PISAT,1.0,,,1,vk,
1638,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,POACE,2.0,,,2,vk,
1639,,US 13145,charred,Isw 2015/21,-,Iswid,Veget,POACE,,2.0,,2,vk,
1640,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,Rucrden,13.0,,,13,vk,
1641,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,SEVEV,1.0,,,1,vk,
1642,,US 13145,charred,Isw 2015/21,-,Iswid,HSB,TRDIC,6.0,,,6,vk,
1643,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,TRDIC,2.0,,,2,vk,
1644,,US 13145,charred,Isw 2015/21,-,Iswid,Sa/Fr,TRIF,1.0,,,1,vk,
1645,,US 13516,charred,Isw 2015/8,-,Iswid,Sa/Fr,CEREA,2.0,,,2,vk,
1646,,US 13516,mineralised,Isw 2015/8,-,Iswid,sonst,INDET,,100.0,,100,mi,
1647,,US 13516,charred,Isw 2015/8,A,Iswid,Sa/Fr,LOTEM,1.0,,,1,vk,
1648,,US 13516,charred,Isw 2015/8,A,Iswid,Sa/Fr,Phami,3.0,,,3,vk,
1649,,US 13516,charred,Isw 2015/8,-,Iswid,Veget,POACE,,2.0,,2,vk,
1650,,US 13516,charred,Isw 2015/8,-,Iswid,HSB,TRDIC,2.0,,,2,vk,
1651,,US 13516,charred,Isw 2015/8,-,Iswid,Sa/Fr,TRDIC,1.0,,,1,vk,
1652,,US 13526,charred,Isw 2015/2,-,Iswid,Gr,CEREA,,1000.0,,1000,vk,X
1653,,US 13526,charred,Isw 2015/2,-,Iswid,Sa/Fr,CEREA,8.0,,,8,vk,
1654,,US 13526,charred,Isw 2015/2,-,Iswid,Sa/Fr,HOVUL,2.0,,,2,vk,
1655,,US 13526,mineralised,Isw 2015/2,-,Iswid,sonst,INDET,,1000.0,,1000,mi,X
1656,,US 13526,charred,Isw 2015/2,-,Iswid,Veget,INDET,,4.0,,4,vk,
1657,,US 13526,charred,Isw 2015/2,-,Iswid,Sa/Fr,LACIS,1.0,,,1,vk,
1658,,US 13526,charred,Isw 2015/2,A,Iswid,Sa/Fr,LOTEM,6.0,,,6,vk,
1659,,US 13526,charred,Isw 2015/2,-,Iswid,Sa/Fr,Phami,4.0,,,4,vk,
1660,,US 13526,charred,Isw 2015/2,-,Iswid,Veget,PHRA,,3.0,,3,vk,
1661,,US 13526,charred,Isw 2015/2,-,Iswid,Veget,POACE,,9.0,,9,vk,
1662,,US 13526,charred,Isw 2015/2,-,Iswid,Sa/Fr,Rucrden,17.0,,,17,vk,
1663,,US 13526,charred,Isw 2015/2,-,Iswid,HSB,TRDIC,4.0,,,4,vk,
1664,,US 13526,charred,Isw 2015/2,-,Iswid,Sa/Fr,TRDIC,1.0,,,1,vk,
1665,,US 13572,charred,Isw 2015/12,-,Iswid,Sa/Fr,HOVUL,2.0,,,2,vk,
1666,,US 13572,charred,Isw 2015/12,-,Iswid,Kopr,INDET,,7.0,,7,vk,
1667,,US 13572,charred,Isw 2015/12,-,Iswid,Sa/Fr,LahVi,1.0,,,1,vk,
1668,,US 13572,charred,Isw 2015/12,A,Iswid,Sa/Fr,LOTEM,5.0,,,5,vk,
1669,,US 13572,charred,Isw 2015/12,A,Iswid,Sa/Fr,Phami,2.0,,,2,vk,
1670,,US 13610,charred,Isw 2015/11,-,Iswid,Sa/Fr,CEREA,4.0,,,4,vk,
1671,,US 13610,charred,Isw 2015/11,-,Iswid,Veget,CYPER,,2.0,,2,vk,
1672,,US 13610,charred,Isw 2015/11,-,Iswid,Sa/Fr,FABAK,1.0,,,1,vk,
1673,,US 13610,charred,Isw 2015/11,-,Iswid,Sa/Fr,HIVUL,1.0,,,1,vk,
1674,,US 13610,charred,Isw 2015/11,A,Iswid,Sa/Fr,LOTEM,3.0,,,3,vk,
1675,,US 13610,charred,Isw 2015/11,A,Iswid,Sa/Fr,Phami,2.0,,,2,vk,
1676,,US 13610,charred,Isw 2015/11,-,Iswid,Veget,POACE,,8.0,,8,vk,
1677,,US 13610,charred,Isw 2015/11,-,Iswid,HSB,TRDIC,2.0,,,2,vk,
1678,,US 13610,charred,Isw 2015/11,-,Iswid,Sa/Fr,TRDIC,6.0,,,6,vk,
1679,,US 13632,charred,Isw 2016/15,-,Iswid,Sa/Fr,CEREA,5.0,,,5,vk,
1680,,US 13632,charred,Isw 2016/15,-,Iswid,Sa/Fr,HOVUL,2.0,,,2,vk,
1681,,US 13632,mineralised,Isw 2016/15,-,Iswid,Sa/Fr,INDET,,100.0,,100,mi,X
1682,,US 13632,charred,Isw 2016/15,-,Iswid,Sa/Fr,LahVi,2.0,,,2,vk,
1683,,US 13632,charred,Isw 2016/15,A,Iswid,Sa/Fr,LOTEM,6.0,,,6,vk,
1684,,US 13632,charred,Isw 2016/15,-,Iswid,Sa/Fr,Rucrden,2.0,,,2,vk,
1685,,US 13632,charred,Isw 2016/15,-,Iswid,HSB,TRDIC,15.0,,,15,vk,
1686,,US 13632,charred,Isw 2016/15,G,Iswid,Sa/Fr,VIVIN,1.0,,,1,vk,
1687,,US 13639,charred,Isw2015/26,-,Iswid,Gr,CEREA,,1000.0,,1000,vk,X
1688,,US 13639,charred,Isw2015/26,-,Iswid,Sa/Fr,CEREA,11.0,,,11,vk,
1689,,US 13639,charred,Isw2015/26,-,Iswid,Sa/Fr,HOVUL,6.0,,,6,vk,
1690,,US 13639,charred,Isw2015/26,-,Iswid,boPf,INDET,1.0,,,1,vk,
1691,,US 13639,charred,Isw2015/26,-,Iswid,Ho,INDET,,4.0,,4,vk,
1692,,US 13639,charred,Isw2015/26,-,Iswid,Sa/Fr,LahVi,1.0,,,1,vk,
1693,,US 13639,charred,Isw2015/26,-,Iswid,Sa/Fr,LOLI,7.0,,,7,vk,
1694,,US 13639,charred,Isw2015/26,-,Iswid,Sa/Fr,Rucrden,3.0,,,3,vk,
1695,,US 13639,charred,Isw2015/26,-,Iswid,HSB,TRDIC,23.0,,,23,vk,
1696,,US 13639,charred,Isw2015/26,-,Iswid,Sa/Fr,TRDIC,1.0,,,1,vk,
1697,,US 13639,charred,Isw2015/26,G,Iswid,Sa/Fr,ZIJUJ,1.0,,,1,vk,
1698,,US 13657,mineralised,Isw 2015/17,-,Iswid,Gr,CEREA,,1000.0,,1000,mi,
1699,,US 13657,charred,Isw 2015/17,-,Iswid,Kopr,INDET,,3.0,,3,vk,
1700,,US 13657,charred,Isw 2015/17,-,Iswid,Sa/Fr,Rucrden,4.0,,,4,vk,
1701,,US 13705,charred,Isw 2015/10,-,Iswid,Gr,CEREA,,1000.0,,1000,vk,
1702,,US 13705,charred,Isw 2015/10,-,Iswid,Sa/Fr,CEREA,2.0,,,2,vk,
1703,,US 13705,charred,Isw 2015/10,-,Iswid,Sa/Fr,LahVi,2.0,,,2,vk,
1704,,US 13705,charred,Isw 2015/10,A,Iswid,Sa/Fr,LOTEM,7.0,,,7,vk,
1705,,US 13705,charred,Isw 2015/10,-,Iswid,Sa/Fr,Rucrden,29.0,,,29,vk,
1706,,US 13705,charred,Isw 2015/10,-,Iswid,HSB,TRDIC,14.0,,,14,vk,
1707,,US 13791,charred,Isw 2015/5,-,Iswid,Sa/Fr,CEREA,4.0,,,4,vk,
1708,,US 13791,charred,Isw 2015/5,-,Iswid,Rhi,INDET,,2.0,,2,vk,
1709,,US 13791,charred,Isw 2015/5,-,Iswid,Sa/Fr,INDET,1.0,,,1,vk,
1710,,US 13791,charred,Isw 2015/5,A,Iswid,Sa/Fr,LOTEM,5.0,,,5,vk,
1711,,US 13791,charred,Isw 2015/5,-,Iswid,Sa/Fr,Pelaplan,2.0,,,2,vk,
1712,,US 13791,charred,Isw 2015/5,-,Iswid,Veget,PHRA,,4.0,,4,vk,
1713,,US 13791,charred,Isw 2015/5,-,Iswid,Veget,POACE,,7.0,,7,vk,
1714,,US 13791,charred,Isw 2015/5,-,Iswid,Sa/Fr,Rucrden,2.0,,,2,vk,
1715,,US 13791,charred,Isw 2015/5,-,Iswid,Sa/Fr,TRDIC,2.0,,,2,vk,
1716,,US 13791 (3),charred,Isw 2015/7,-,Iswid,Ho,ACAC,,2.0,,2,vk,
