sample_id,taxon_id,BNam,Befu,PCODE,ProbNr,ProjektNr,TaxAut
182,56,Rumex spec.,foyer 2174,RUME,Isw 2013/15,Iswid,L.
182,158,Setaria spec.,foyer 2174,SETA,Isw 2013/15,Iswid,P.B.
182,171,Solanaceae,foyer 2174,SOLAN,Isw 2013/15,Iswid,
182,172,Tamarix,foyer 2174,TAMA,Isw 2013/15,Iswid,
182,135,Triticum dicoccum,foyer 2174,TRDIC,Isw 2013/15,Iswid,(Schrank) Schübl.
183,166,Angiospermae Monocotyledonae,US 10503,ANGMO,Isw 2013/8,Iswid,
183,44,Cerealia indet.,US 10503,CEREA,Isw 2013/8,Iswid,
183,173,Cucumis melo,US 10503,CUMEL,Isw 2013/8,Iswid,L.
183,173,Cucumis melo,US 10503,CUMEL,Isw 2013/8,Iswid,L.
183,159,Hordeum vulgare undiff.,US 10503,HOVUL,Isw 2013/8,Iswid,L.
183,174,Hordeum vulgare Spelzgerste,US 10503,HOVUS,Isw 2013/8,Iswid,
183,36,Indeterminata,US 10503,INDET,Isw 2013/8,Iswid,
183,36,Indeterminata,US 10503,INDET,Isw 2013/8,Iswid,
183,162,Lolium spec.,US 10503,LOLI,Isw 2013/8,Iswid,
183,160,Lolium temulentum,US 10503,LOTEM,Isw 2013/8,Iswid,L.
183,161,Phalaris minor,US 10503,Phami,Isw 2013/8,Iswid,
183,52,Poaceae,US 10503,POACE,Isw 2013/8,Iswid,
183,14,Polygonum lapathifolium/persicaria,US 10503,POLPE,Isw 2013/8,Iswid,L./L.
183,56,Rumex spec.,US 10503,RUME,Isw 2013/8,Iswid,L.
183,135,Triticum dicoccum,US 10503,TRDIC,Isw 2013/8,Iswid,(Schrank) Schübl.
183,135,Triticum dicoccum,US 10503,TRDIC,Isw 2013/8,Iswid,(Schrank) Schübl.
183,75,Trifolium spec.,US 10503,TRIF,Isw 2013/8,Iswid,L.
183,175,Vicia klein-früchtig,US 10503,VICKF,Isw 2013/8,Iswid,
184,165,Acacia sp.,US 10521,ACAC,Isw 2013/20,Iswid,
184,166,Angiospermae Monocotyledonae,US 10521,ANGMO,Isw 2013/20,Iswid,
184,44,Cerealia indet.,US 10521,CEREA,Isw 2013/20,Iswid,
184,44,Cerealia indet.,US 10521,CEREA,Isw 2013/20,Iswid,
184,167,Cyperus,US 10521,CYPE,Isw 2013/20,Iswid,
184,168,Cyperaceae,US 10521,CYPER,Isw 2013/20,Iswid,
184,168,Cyperaceae,US 10521,CYPER,Isw 2013/20,Iswid,
184,176,Fabaceae (kult.),US 10521,FABAK,Isw 2013/20,Iswid,
184,10,Eleocharis,US 10521,HELE,Isw 2013/20,Iswid,
184,159,Hordeum vulgare undiff.,US 10521,HOVUL,Isw 2013/20,Iswid,L.
184,36,Indeterminata,US 10521,INDET,Isw 2013/20,Iswid,
184,36,Indeterminata,US 10521,INDET,Isw 2013/20,Iswid,
184,36,Indeterminata,US 10521,INDET,Isw 2013/20,Iswid,
184,36,Indeterminata,US 10521,INDET,Isw 2013/20,Iswid,
184,177,Lathyrus hirsutus/Vicia (klien),US 10521,LahVi,Isw 2013/20,Iswid,
184,160,Lolium temulentum,US 10521,LOTEM,Isw 2013/20,Iswid,L.
184,161,Phalaris minor,US 10521,Phami,Isw 2013/20,Iswid,
184,52,Poaceae,US 10521,POACE,Isw 2013/20,Iswid,
184,56,Rumex spec.,US 10521,RUME,Isw 2013/20,Iswid,L.
184,172,Tamarix,US 10521,TAMA,Isw 2013/20,Iswid,
184,135,Triticum dicoccum,US 10521,TRDIC,Isw 2013/20,Iswid,(Schrank) Schübl.
184,135,Triticum dicoccum,US 10521,TRDIC,Isw 2013/20,Iswid,(Schrank) Schübl.
184,75,Trifolium spec.,US 10521,TRIF,Isw 2013/20,Iswid,L.
184,132,Vitis vinifera,US 10521,VIVIN,Isw 2013/20,Iswid,L.
185,44,Cerealia indet.,US 10534,CEREA,Isw 2013/21,Iswid,
185,178,Cyperus rotundus,US 10534,CYROT,Isw 2013/21,Iswid,L.
185,176,Fabaceae (kult.),US 10534,FABAK,Isw 2013/21,Iswid,
185,159,Hordeum vulgare undiff.,US 10534,HOVUL,Isw 2013/21,Iswid,L.
185,160,Lolium temulentum,US 10534,LOTEM,Isw 2013/21,Iswid,L.
185,161,Phalaris minor,US 10534,Phami,Isw 2013/21,Iswid,
185,52,Poaceae,US 10534,POACE,Isw 2013/21,Iswid,
185,56,Rumex spec.,US 10534,RUME,Isw 2013/21,Iswid,L.
185,135,Triticum dicoccum,US 10534,TRDIC,Isw 2013/21,Iswid,(Schrank) Schübl.
185,128,Vicia spec.,US 10534,VICI,Isw 2013/21,Iswid,L.
186,83,Bromus spec.,US 10610,BROM,Isw 2013/25,Iswid,L.
186,159,Hordeum vulgare undiff.,US 10610,HOVUL,Isw 2013/25,Iswid,L.
186,36,Indeterminata,US 10610,INDET,Isw 2013/25,Iswid,
186,36,Indeterminata,US 10610,INDET,Isw 2013/25,Iswid,
186,52,Poaceae,US 10610,POACE,Isw 2013/25,Iswid,
186,135,Triticum dicoccum,US 10610,TRDIC,Isw 2013/25,Iswid,(Schrank) Schübl.
187,166,Angiospermae Monocotyledonae,US 11004,ANGMO,Isw 2013/22,Iswid,
187,44,Cerealia indet.,US 11004,CEREA,Isw 2013/22,Iswid,
187,70,Fabaceae,US 11004,FABAC,Isw 2013/22,Iswid,
187,179,Hordeum vulgare 4-zeilig,US 11004,HORD4,Isw 2013/22,Iswid,
187,36,Indeterminata,US 11004,INDET,Isw 2013/22,Iswid,
187,36,Indeterminata,US 11004,INDET,Isw 2013/22,Iswid,
187,36,Indeterminata,US 11004,INDET,Isw 2013/22,Iswid,
187,162,Lolium spec.,US 11004,LOLI,Isw 2013/22,Iswid,
187,163,Phalaris,US 11004,PHAL,Isw 2013/22,Iswid,
187,52,Poaceae,US 11004,POACE,Isw 2013/22,Iswid,
187,180,Polygonum spec.,US 11004,POGO,Isw 2013/22,Iswid,L.
187,170,Rumex crispus/dentatus,US 11004,Rucrden,Isw 2013/22,Iswid,
187,131,Triticum monococcum/dicoccum,US 11004,TRMOD,Isw 2013/22,Iswid,L./Schrank
187,131,Triticum monococcum/dicoccum,US 11004,TRMOD,Isw 2013/22,Iswid,L./Schrank
187,181,Vicia hirsuta/tetrasperma,US 11004,VIHIT,Isw 2013/22,Iswid,(L.)S.F.Gray/(L.)Schreb
188,159,Hordeum vulgare undiff.,US 11012,HOVUL,Isw 2013/27,Iswid,L.
188,36,Indeterminata,US 11012,INDET,Isw 2013/27,Iswid,
188,162,Lolium spec.,US 11012,LOLI,Isw 2013/27,Iswid,
188,163,Phalaris,US 11012,PHAL,Isw 2013/27,Iswid,
188,52,Poaceae,US 11012,POACE,Isw 2013/27,Iswid,
189,44,Cerealia indet.,US 11067,CEREA,Isw 2013/28,Iswid,
189,174,Hordeum vulgare Spelzgerste,US 11067,HOVUS,Isw 2013/28,Iswid,
189,36,Indeterminata,US 11067,INDET,Isw 2013/28,Iswid,
189,36,Indeterminata,US 11067,INDET,Isw 2013/28,Iswid,
189,36,Indeterminata,US 11067,INDET,Isw 2013/28,Iswid,
189,182,Isolepis,US 11067,ISOL,Isw 2013/28,Iswid,
189,160,Lolium temulentum,US 11067,LOTEM,Isw 2013/28,Iswid,L.
189,161,Phalaris minor,US 11067,Phami,Isw 2013/28,Iswid,
189,142,Pisum sativum,US 11067,PISAT,Isw 2013/28,Iswid,L.
189,14,Polygonum lapathifolium/persicaria,US 11067,POLPE,Isw 2013/28,Iswid,L./L.
189,56,Rumex spec.,US 11067,RUME,Isw 2013/28,Iswid,L.
189,135,Triticum dicoccum,US 11067,TRDIC,Isw 2013/28,Iswid,(Schrank) Schübl.
190,183,Bolboschoenus,US 12025,BOLB,Isw 2013/25,Iswid,
190,44,Cerealia indet.,US 12025,CEREA,Isw 2013/25,Iswid,
190,178,Cyperus rotundus,US 12025,CYROT,Isw 2013/25,Iswid,L.
190,159,Hordeum vulgare undiff.,US 12025,HOVUL,Isw 2013/25,Iswid,L.
190,36,Indeterminata,US 12025,INDET,Isw 2013/25,Iswid,
190,36,Indeterminata,US 12025,INDET,Isw 2013/25,Iswid,
190,36,Indeterminata,US 12025,INDET,Isw 2013/25,Iswid,
190,184,Lathyrus hirsutus,US 12025,LAHIR,Isw 2013/25,Iswid,L.
190,177,Lathyrus hirsutus/Vicia (klien),US 12025,LahVi,Isw 2013/25,Iswid,
190,160,Lolium temulentum,US 12025,LOTEM,Isw 2013/25,Iswid,L.
190,14,Polygonum lapathifolium/persicaria,US 12025,POLPE,Isw 2013/25,Iswid,L./L.
190,56,Rumex spec.,US 12025,RUME,Isw 2013/25,Iswid,L.
190,172,Tamarix,US 12025,TAMA,Isw 2013/25,Iswid,
190,135,Triticum dicoccum,US 12025,TRDIC,Isw 2013/25,Iswid,(Schrank) Schübl.
190,135,Triticum dicoccum,US 12025,TRDIC,Isw 2013/25,Iswid,(Schrank) Schübl.
190,75,Trifolium spec.,US 12025,TRIF,Isw 2013/25,Iswid,L.
191,44,Cerealia indet.,US 12040,CEREA,Isw 2013/29,Iswid,
191,160,Lolium temulentum,US 12040,LOTEM,Isw 2013/29,Iswid,L.
191,161,Phalaris minor,US 12040,Phami,Isw 2013/29,Iswid,
191,52,Poaceae,US 12040,POACE,Isw 2013/29,Iswid,
191,52,Poaceae,US 12040,POACE,Isw 2013/29,Iswid,
191,56,Rumex spec.,US 12040,RUME,Isw 2013/29,Iswid,L.
191,135,Triticum dicoccum,US 12040,TRDIC,Isw 2013/29,Iswid,(Schrank) Schübl.
191,175,Vicia klein-früchtig,US 12040,VICKF,Isw 2013/29,Iswid,
192,166,Angiospermae Monocotyledonae,US 12047,ANGMO,Isw 2013/30,Iswid,
192,44,Cerealia indet.,US 12047,CEREA,Isw 2013/30,Iswid,
192,44,Cerealia indet.,US 12047,CEREA,Isw 2013/30,Iswid,
192,185,Ficus sycomorus,US 12047,Fisyc,Isw 2013/30,Iswid,
192,36,Indeterminata,US 12047,INDET,Isw 2013/30,Iswid,
192,36,Indeterminata,US 12047,INDET,Isw 2013/30,Iswid,
192,36,Indeterminata,US 12047,INDET,Isw 2013/30,Iswid,
192,177,Lathyrus hirsutus/Vicia (klien),US 12047,LahVi,Isw 2013/30,Iswid,
192,160,Lolium temulentum,US 12047,LOTEM,Isw 2013/30,Iswid,L.
192,147,Malva spec.,US 12047,MALV,Isw 2013/30,Iswid,L.
192,161,Phalaris minor,US 12047,Phami,Isw 2013/30,Iswid,
192,52,Poaceae,US 12047,POACE,Isw 2013/30,Iswid,
192,52,Poaceae,US 12047,POACE,Isw 2013/30,Iswid,
192,56,Rumex spec.,US 12047,RUME,Isw 2013/30,Iswid,L.
192,158,Setaria spec.,US 12047,SETA,Isw 2013/30,Iswid,P.B.
192,135,Triticum dicoccum,US 12047,TRDIC,Isw 2013/30,Iswid,(Schrank) Schübl.
193,166,Angiospermae Monocotyledonae,US 12504,ANGMO,Isw 2013/31,Iswid,
193,44,Cerealia indet.,US 12504,CEREA,Isw 2013/31,Iswid,
193,168,Cyperaceae,US 12504,CYPER,Isw 2013/31,Iswid,
193,159,Hordeum vulgare undiff.,US 12504,HOVUL,Isw 2013/31,Iswid,L.
193,36,Indeterminata,US 12504,INDET,Isw 2013/31,Iswid,
193,36,Indeterminata,US 12504,INDET,Isw 2013/31,Iswid,
193,160,Lolium temulentum,US 12504,LOTEM,Isw 2013/31,Iswid,L.
193,161,Phalaris minor,US 12504,Phami,Isw 2013/31,Iswid,
193,52,Poaceae,US 12504,POACE,Isw 2013/31,Iswid,
193,14,Polygonum lapathifolium/persicaria,US 12504,POLPE,Isw 2013/31,Iswid,L./L.
193,56,Rumex spec.,US 12504,RUME,Isw 2013/31,Iswid,L.
193,135,Triticum dicoccum,US 12504,TRDIC,Isw 2013/31,Iswid,(Schrank) Schübl.
193,135,Triticum dicoccum,US 12504,TRDIC,Isw 2013/31,Iswid,(Schrank) Schübl.
193,75,Trifolium spec.,US 12504,TRIF,Isw 2013/31,Iswid,L.
193,175,Vicia klein-früchtig,US 12504,VICKF,Isw 2013/31,Iswid,
194,36,Indeterminata,US 13017,INDET,Isw 2015/18,Iswid,
195,44,Cerealia indet.,US 13017,CEREA,Isw 2016/41,Iswid,
195,84,Chenopodium spec.,US 13017,CHEN,Isw 2016/41,Iswid,L.
195,36,Indeterminata,US 13017,INDET,Isw 2016/41,Iswid,
195,177,Lathyrus hirsutus/Vicia (klien),US 13017,LahVi,Isw 2016/41,Iswid,
195,160,Lolium temulentum,US 13017,LOTEM,Isw 2016/41,Iswid,L.
195,161,Phalaris minor,US 13017,Phami,Isw 2016/41,Iswid,
195,135,Triticum dicoccum,US 13017,TRDIC,Isw 2016/41,Iswid,(Schrank) Schübl.
196,186,Anthemis pseudocotula,US 13065,Anpse,Isw 2015/25,Iswid,Boiss.
196,3,Apiaceae,US 13065,APIAC,Isw 2015/25,Iswid,
196,88,Asteraceae,US 13065,ASTER,Isw 2015/25,Iswid,
196,83,Bromus spec.,US 13065,BROM,Isw 2015/25,Iswid,L.
196,44,Cerealia indet.,US 13065,CEREA,Isw 2015/25,Iswid,
196,84,Chenopodium spec.,US 13065,CHEN,Isw 2015/25,Iswid,L.
196,187,Coronupus niloticus,US 13065,Cornilot,Isw 2015/25,Iswid,
196,168,Cyperaceae,US 13065,CYPER,Isw 2015/25,Iswid,
196,168,Cyperaceae,US 13065,CYPER,Isw 2015/25,Iswid,
196,176,Fabaceae (kult.),US 13065,FABAK,Isw 2015/25,Iswid,
196,102,Ficus carica,US 13065,FICAR,Isw 2015/25,Iswid,L.
196,188,Glinus lotoides,US 13065,Glilot,Isw 2015/25,Iswid,
196,10,Eleocharis,US 13065,HELE,Isw 2015/25,Iswid,
196,10,Eleocharis,US 13065,HELE,Isw 2015/25,Iswid,
196,189,Hordeum spec.,US 13065,HORD,Isw 2015/25,Iswid,
196,36,Indeterminata,US 13065,INDET,Isw 2015/25,Iswid,
196,36,Indeterminata,US 13065,INDET,Isw 2015/25,Iswid,
196,36,Indeterminata,US 13065,INDET,Isw 2015/25,Iswid,
196,150,Lathyrus cicera/sativus,US 13065,LACIS,Isw 2015/25,Iswid,L./L.
196,177,Lathyrus hirsutus/Vicia (klien),US 13065,LahVi,Isw 2015/25,Iswid,
196,190,Lithospermum/Buglossoides spec.,US 13065,LITH,Isw 2015/25,Iswid,L.
196,160,Lolium temulentum,US 13065,LOTEM,Isw 2015/25,Iswid,L.
196,147,Malva spec.,US 13065,MALV,Isw 2015/25,Iswid,L.
196,161,Phalaris minor,US 13065,Phami,Isw 2015/25,Iswid,
196,169,Phragmites,US 13065,PHRA,Isw 2015/25,Iswid,
196,52,Poaceae,US 13065,POACE,Isw 2015/25,Iswid,
196,52,Poaceae,US 13065,POACE,Isw 2015/25,Iswid,
196,164,Polypogon,US 13065,Polypo,Isw 2015/25,Iswid,
196,170,Rumex crispus/dentatus,US 13065,Rucrden,Isw 2015/25,Iswid,
196,135,Triticum dicoccum,US 13065,TRDIC,Isw 2015/25,Iswid,(Schrank) Schübl.
196,135,Triticum dicoccum,US 13065,TRDIC,Isw 2015/25,Iswid,(Schrank) Schübl.
196,75,Trifolium spec.,US 13065,TRIF,Isw 2015/25,Iswid,L.
197,44,Cerealia indet.,US 13066,CEREA,Isw 2015/4,Iswid,
197,44,Cerealia indet.,US 13066,CEREA,Isw 2015/4,Iswid,
197,176,Fabaceae (kult.),US 13066,FABAK,Isw 2015/4,Iswid,
197,177,Lathyrus hirsutus/Vicia (klien),US 13066,LahVi,Isw 2015/4,Iswid,
197,160,Lolium temulentum,US 13066,LOTEM,Isw 2015/4,Iswid,L.
198,191,Aeluropus lithoralis,US 13083,Aelur,Isw 2015/22,Iswid,
198,192,Anethum graveolens,US 13083,ANGRA,Isw 2015/22,Iswid,L.
198,186,Anthemis pseudocotula,US 13083,Anpse,Isw 2015/22,Iswid,Boiss.
198,183,Bolboschoenus,US 13083,BOLB,Isw 2015/22,Iswid,
198,44,Cerealia indet.,US 13083,CEREA,Isw 2015/22,Iswid,
198,44,Cerealia indet.,US 13083,CEREA,Isw 2015/22,Iswid,
198,168,Cyperaceae,US 13083,CYPER,Isw 2015/22,Iswid,
198,168,Cyperaceae,US 13083,CYPER,Isw 2015/22,Iswid,
198,70,Fabaceae,US 13083,FABAC,Isw 2015/22,Iswid,
198,193,Ficus sp.,US 13083,Ficus,Isw 2015/22,Iswid,
198,194,Fimbristylis,US 13083,FIMB,Isw 2015/22,Iswid,
198,10,Eleocharis,US 13083,HELE,Isw 2015/22,Iswid,
198,10,Eleocharis,US 13083,HELE,Isw 2015/22,Iswid,
198,159,Hordeum vulgare undiff.,US 13083,HOVUL,Isw 2015/22,Iswid,L.
198,36,Indeterminata,US 13083,INDET,Isw 2015/22,Iswid,
198,36,Indeterminata,US 13083,INDET,Isw 2015/22,Iswid,
198,36,Indeterminata,US 13083,INDET,Isw 2015/22,Iswid,
198,177,Lathyrus hirsutus/Vicia (klien),US 13083,LahVi,Isw 2015/22,Iswid,
198,160,Lolium temulentum,US 13083,LOTEM,Isw 2015/22,Iswid,L.
198,147,Malva spec.,US 13083,MALV,Isw 2015/22,Iswid,L.
198,195,Oryzopsis milliaceum,US 13083,Oryzm,Isw 2015/22,Iswid,
198,196,Persicaria lanigera/lapatifolia,US 13083,Pelaplan,Isw 2015/22,Iswid,
198,142,Pisum sativum,US 13083,PISAT,Isw 2015/22,Iswid,L.
198,52,Poaceae,US 13083,POACE,Isw 2015/22,Iswid,
198,164,Polypogon,US 13083,Polypo,Isw 2015/22,Iswid,
198,170,Rumex crispus/dentatus,US 13083,Rucrden,Isw 2015/22,Iswid,
198,197,Scorpiurus sp.,US 13083,SCORP,Isw 2015/22,Iswid,
198,136,Setaria verticillata/viridis,US 13083,SEVEV,Isw 2015/22,Iswid,(L.) P. Beauv./(L.) P. Beauv.
198,135,Triticum dicoccum,US 13083,TRDIC,Isw 2015/22,Iswid,(Schrank) Schübl.
198,135,Triticum dicoccum,US 13083,TRDIC,Isw 2015/22,Iswid,(Schrank) Schübl.
198,75,Trifolium spec.,US 13083,TRIF,Isw 2015/22,Iswid,L.
199,102,Ficus carica,US 13099,FICAR,Isw 2015/9,Iswid,L.
199,159,Hordeum vulgare undiff.,US 13099,HOVUL,Isw 2015/9,Iswid,L.
199,36,Indeterminata,US 13099,INDET,Isw 2015/9,Iswid,
199,160,Lolium temulentum,US 13099,LOTEM,Isw 2015/9,Iswid,L.
199,161,Phalaris minor,US 13099,Phami,Isw 2015/9,Iswid,
199,52,Poaceae,US 13099,POACE,Isw 2015/9,Iswid,
199,170,Rumex crispus/dentatus,US 13099,Rucrden,Isw 2015/9,Iswid,
200,192,Anethum graveolens,US 13145,ANGRA,Isw 2015/21,Iswid,L.
200,3,Apiaceae,US 13145,APIAC,Isw 2015/21,Iswid,
200,198,Brassicaceae,US 13145,BRASS,Isw 2015/21,Iswid,
200,44,Cerealia indet.,US 13145,CEREA,Isw 2015/21,Iswid,
200,84,Chenopodium spec.,US 13145,CHEN,Isw 2015/21,Iswid,L.
200,168,Cyperaceae,US 13145,CYPER,Isw 2015/21,Iswid,
200,176,Fabaceae (kult.),US 13145,FABAK,Isw 2015/21,Iswid,
200,159,Hordeum vulgare undiff.,US 13145,HOVUL,Isw 2015/21,Iswid,L.
200,36,Indeterminata,US 13145,INDET,Isw 2015/21,Iswid,
200,36,Indeterminata,US 13145,INDET,Isw 2015/21,Iswid,
200,36,Indeterminata,US 13145,INDET,Isw 2015/21,Iswid,
200,177,Lathyrus hirsutus/Vicia (klien),US 13145,LahVi,Isw 2015/21,Iswid,
200,160,Lolium temulentum,US 13145,LOTEM,Isw 2015/21,Iswid,L.
200,199,Origanum,US 13145,ORIG,Isw 2015/21,Iswid,
200,200,Ornithogalum,US 13145,ORNI,Isw 2015/21,Iswid,
200,196,Persicaria lanigera/lapatifolia,US 13145,Pelaplan,Isw 2015/21,Iswid,
200,161,Phalaris minor,US 13145,Phami,Isw 2015/21,Iswid,
200,142,Pisum sativum,US 13145,PISAT,Isw 2015/21,Iswid,L.
200,52,Poaceae,US 13145,POACE,Isw 2015/21,Iswid,
200,52,Poaceae,US 13145,POACE,Isw 2015/21,Iswid,
200,170,Rumex crispus/dentatus,US 13145,Rucrden,Isw 2015/21,Iswid,
200,136,Setaria verticillata/viridis,US 13145,SEVEV,Isw 2015/21,Iswid,(L.) P. Beauv./(L.) P. Beauv.
200,135,Triticum dicoccum,US 13145,TRDIC,Isw 2015/21,Iswid,(Schrank) Schübl.
200,135,Triticum dicoccum,US 13145,TRDIC,Isw 2015/21,Iswid,(Schrank) Schübl.
200,75,Trifolium spec.,US 13145,TRIF,Isw 2015/21,Iswid,L.
201,44,Cerealia indet.,US 13516,CEREA,Isw 2015/8,Iswid,
201,36,Indeterminata,US 13516,INDET,Isw 2015/8,Iswid,
201,160,Lolium temulentum,US 13516,LOTEM,Isw 2015/8,Iswid,L.
201,161,Phalaris minor,US 13516,Phami,Isw 2015/8,Iswid,
201,52,Poaceae,US 13516,POACE,Isw 2015/8,Iswid,
201,135,Triticum dicoccum,US 13516,TRDIC,Isw 2015/8,Iswid,(Schrank) Schübl.
201,135,Triticum dicoccum,US 13516,TRDIC,Isw 2015/8,Iswid,(Schrank) Schübl.
202,44,Cerealia indet.,US 13526,CEREA,Isw 2015/2,Iswid,
202,44,Cerealia indet.,US 13526,CEREA,Isw 2015/2,Iswid,
202,159,Hordeum vulgare undiff.,US 13526,HOVUL,Isw 2015/2,Iswid,L.
202,36,Indeterminata,US 13526,INDET,Isw 2015/2,Iswid,
202,36,Indeterminata,US 13526,INDET,Isw 2015/2,Iswid,
202,150,Lathyrus cicera/sativus,US 13526,LACIS,Isw 2015/2,Iswid,L./L.
202,160,Lolium temulentum,US 13526,LOTEM,Isw 2015/2,Iswid,L.
202,161,Phalaris minor,US 13526,Phami,Isw 2015/2,Iswid,
202,169,Phragmites,US 13526,PHRA,Isw 2015/2,Iswid,
202,52,Poaceae,US 13526,POACE,Isw 2015/2,Iswid,
202,170,Rumex crispus/dentatus,US 13526,Rucrden,Isw 2015/2,Iswid,
202,135,Triticum dicoccum,US 13526,TRDIC,Isw 2015/2,Iswid,(Schrank) Schübl.
202,135,Triticum dicoccum,US 13526,TRDIC,Isw 2015/2,Iswid,(Schrank) Schübl.
203,159,Hordeum vulgare undiff.,US 13572,HOVUL,Isw 2015/12,Iswid,L.
203,36,Indeterminata,US 13572,INDET,Isw 2015/12,Iswid,
203,177,Lathyrus hirsutus/Vicia (klien),US 13572,LahVi,Isw 2015/12,Iswid,
203,160,Lolium temulentum,US 13572,LOTEM,Isw 2015/12,Iswid,L.
203,161,Phalaris minor,US 13572,Phami,Isw 2015/12,Iswid,
204,44,Cerealia indet.,US 13610,CEREA,Isw 2015/11,Iswid,
204,168,Cyperaceae,US 13610,CYPER,Isw 2015/11,Iswid,
204,176,Fabaceae (kult.),US 13610,FABAK,Isw 2015/11,Iswid,
204,201,Hippuris vulgaris,US 13610,HIVUL,Isw 2015/11,Iswid,L.
204,160,Lolium temulentum,US 13610,LOTEM,Isw 2015/11,Iswid,L.
204,161,Phalaris minor,US 13610,Phami,Isw 2015/11,Iswid,
204,52,Poaceae,US 13610,POACE,Isw 2015/11,Iswid,
204,135,Triticum dicoccum,US 13610,TRDIC,Isw 2015/11,Iswid,(Schrank) Schübl.
204,135,Triticum dicoccum,US 13610,TRDIC,Isw 2015/11,Iswid,(Schrank) Schübl.
205,44,Cerealia indet.,US 13632,CEREA,Isw 2016/15,Iswid,
205,159,Hordeum vulgare undiff.,US 13632,HOVUL,Isw 2016/15,Iswid,L.
205,36,Indeterminata,US 13632,INDET,Isw 2016/15,Iswid,
205,177,Lathyrus hirsutus/Vicia (klien),US 13632,LahVi,Isw 2016/15,Iswid,
205,160,Lolium temulentum,US 13632,LOTEM,Isw 2016/15,Iswid,L.
205,170,Rumex crispus/dentatus,US 13632,Rucrden,Isw 2016/15,Iswid,
205,135,Triticum dicoccum,US 13632,TRDIC,Isw 2016/15,Iswid,(Schrank) Schübl.
205,132,Vitis vinifera,US 13632,VIVIN,Isw 2016/15,Iswid,L.
206,44,Cerealia indet.,US 13639,CEREA,Isw2015/26,Iswid,
206,44,Cerealia indet.,US 13639,CEREA,Isw2015/26,Iswid,
206,159,Hordeum vulgare undiff.,US 13639,HOVUL,Isw2015/26,Iswid,L.
206,36,Indeterminata,US 13639,INDET,Isw2015/26,Iswid,
206,36,Indeterminata,US 13639,INDET,Isw2015/26,Iswid,
206,177,Lathyrus hirsutus/Vicia (klien),US 13639,LahVi,Isw2015/26,Iswid,
206,162,Lolium spec.,US 13639,LOLI,Isw2015/26,Iswid,
206,170,Rumex crispus/dentatus,US 13639,Rucrden,Isw2015/26,Iswid,
206,135,Triticum dicoccum,US 13639,TRDIC,Isw2015/26,Iswid,(Schrank) Schübl.
206,135,Triticum dicoccum,US 13639,TRDIC,Isw2015/26,Iswid,(Schrank) Schübl.
206,202,Ziziphus jujuba,US 13639,ZIJUJ,Isw2015/26,Iswid,Mill.
207,44,Cerealia indet.,US 13657,CEREA,Isw 2015/17,Iswid,
207,36,Indeterminata,US 13657,INDET,Isw 2015/17,Iswid,
207,170,Rumex crispus/dentatus,US 13657,Rucrden,Isw 2015/17,Iswid,
208,44,Cerealia indet.,US 13705,CEREA,Isw 2015/10,Iswid,
208,44,Cerealia indet.,US 13705,CEREA,Isw 2015/10,Iswid,
208,177,Lathyrus hirsutus/Vicia (klien),US 13705,LahVi,Isw 2015/10,Iswid,
208,160,Lolium temulentum,US 13705,LOTEM,Isw 2015/10,Iswid,L.
208,170,Rumex crispus/dentatus,US 13705,Rucrden,Isw 2015/10,Iswid,
208,135,Triticum dicoccum,US 13705,TRDIC,Isw 2015/10,Iswid,(Schrank) Schübl.
209,44,Cerealia indet.,US 13791,CEREA,Isw 2015/5,Iswid,
209,36,Indeterminata,US 13791,INDET,Isw 2015/5,Iswid,
209,36,Indeterminata,US 13791,INDET,Isw 2015/5,Iswid,
209,160,Lolium temulentum,US 13791,LOTEM,Isw 2015/5,Iswid,L.
209,196,Persicaria lanigera/lapatifolia,US 13791,Pelaplan,Isw 2015/5,Iswid,
209,169,Phragmites,US 13791,PHRA,Isw 2015/5,Iswid,
209,52,Poaceae,US 13791,POACE,Isw 2015/5,Iswid,
209,170,Rumex crispus/dentatus,US 13791,Rucrden,Isw 2015/5,Iswid,
209,135,Triticum dicoccum,US 13791,TRDIC,Isw 2015/5,Iswid,(Schrank) Schübl.
210,165,Acacia sp.,US 13791 (3),ACAC,Isw 2015/7,Iswid,
210,44,Cerealia indet.,US 13791 (3),CEREA,Isw 2015/7,Iswid,
210,36,Indeterminata,US 13791 (3),INDET,Isw 2015/7,Iswid,
210,36,Indeterminata,US 13791 (3),INDET,Isw 2015/7,Iswid,
210,36,Indeterminata,US 13791 (3),INDET,Isw 2015/7,Iswid,
210,36,Indeterminata,US 13791 (3),INDET,Isw 2015/7,Iswid,
210,36,Indeterminata,US 13791 (3),INDET,Isw 2015/7,Iswid,
210,177,Lathyrus hirsutus/Vicia (klien),US 13791 (3),LahVi,Isw 2015/7,Iswid,
210,160,Lolium temulentum,US 13791 (3),LOTEM,Isw 2015/7,Iswid,L.
210,52,Poaceae,US 13791 (3),POACE,Isw 2015/7,Iswid,
210,170,Rumex crispus/dentatus,US 13791 (3),Rucrden,Isw 2015/7,Iswid,
210,135,Triticum dicoccum,US 13791 (3),TRDIC,Isw 2015/7,Iswid,(Schrank) Schübl.
211,44,Cerealia indet.,US 13802,CEREA,Isw 2015/20,Iswid,
211,168,Cyperaceae,US 13802,CYPER,Isw 2015/20,Iswid,
